684 2780
102 94 -750.0
102 95 -750.0
102 96 125.0
102 97 875.0
102 98 1625.0
102 99 2375.0
102 100 3125.0
102 101 3875.0
103 89 125.0
104 89 -375.0
104 103 -375.0
106 89 -125.0
106 103 -125.0
106 104 125.0
106 105 125.0
107 89 -250.0
107 103 -250.0
107 104 250.0
107 105 125.0
107 106 375.0
108 31 125.0
109 31 -375.0
109 108 -375.0
110 17 -375.0
110 31 125.0
110 108 125.0
110 109 -375.0
112 31 -125.0
112 108 -125.0
112 109 125.0
112 110 -125.0
112 111 125.0
113 31 -250.0
113 108 -250.0
113 109 250.0
113 110 -250.0
113 111 125.0
113 112 375.0
114 31 -375.0
114 108 -375.0
114 109 375.0
114 110 -375.0
114 111 125.0
114 112 500.0
114 113 875.0
116 115 -375.0
117 115 125.0
117 116 -375.0
119 115 -125.0
119 116 125.0
119 117 -125.0
119 118 125.0
120 115 -250.0
120 116 250.0
120 117 -250.0
120 118 125.0
120 119 375.0
122 121 -375.0
124 121 -125.0
124 122 125.0
124 123 125.0
125 53 -375.0
126 125 -375.0
127 53 -375.0
127 125 125.0
127 126 -375.0
129 125 -125.0
129 126 125.0
129 127 -125.0
129 128 125.0
130 125 -250.0
130 126 250.0
130 127 -250.0
130 128 125.0
130 129 375.0
132 131 -375.0
134 131 -125.0
134 132 125.0
134 133 125.0
135 72 -375.0
136 131 -375.0
136 135 -375.0
138 135 -125.0
138 136 125.0
138 137 125.0
139 59 125.0
140 59 -375.0
140 139 -375.0
141 59 125.0
141 139 125.0
141 140 -375.0
143 59 -125.0
143 139 -125.0
143 140 125.0
143 141 -125.0
143 142 125.0
144 59 -250.0
144 139 -250.0
144 140 250.0
144 141 -250.0
144 142 125.0
144 143 375.0
145 59 -375.0
145 139 -375.0
145 140 375.0
145 141 -375.0
145 142 125.0
145 143 500.0
145 144 875.0
146 61 125.0
146 62 125.0
147 146 -375.0
148 146 125.0
148 147 -375.0
150 146 -125.0
150 147 125.0
150 148 -125.0
150 149 125.0
151 146 -250.0
151 147 250.0
151 148 -250.0
151 149 125.0
151 150 375.0
153 152 -375.0
154 152 125.0
154 153 -375.0
156 152 -125.0
156 153 125.0
156 154 -125.0
156 155 125.0
157 152 -250.0
157 153 250.0
157 154 -250.0
157 155 125.0
157 156 375.0
158 79 -375.0
160 79 -125.0
160 158 125.0
160 159 125.0
161 154 125.0
162 154 -375.0
162 161 -375.0
164 154 -125.0
164 161 -125.0
164 162 125.0
164 163 125.0
165 154 -250.0
165 161 -250.0
165 162 250.0
165 163 125.0
165 164 375.0
166 83 -375.0
168 83 -125.0
168 166 125.0
168 167 125.0
170 169 -375.0
172 169 -125.0
172 170 125.0
172 171 125.0
173 79 -375.0
175 79 -125.0
175 173 125.0
175 174 125.0
177 176 -375.0
178 176 125.0
178 177 -375.0
180 176 -125.0
180 177 125.0
180 178 -125.0
180 179 125.0
181 176 -250.0
181 177 250.0
181 178 -250.0
181 179 125.0
181 180 375.0
182 108 -375.0
184 108 -125.0
184 182 125.0
184 183 125.0
185 84 -375.0
186 71 -375.0
186 185 -375.0
188 185 -125.0
188 186 125.0
188 187 125.0
189 126 -375.0
190 189 -375.0
191 126 -375.0
191 189 125.0
191 190 -375.0
193 189 -125.0
193 190 125.0
193 191 -125.0
193 192 125.0
194 189 -250.0
194 190 250.0
194 191 -250.0
194 192 125.0
194 193 375.0
195 91 -375.0
197 91 -125.0
197 195 125.0
197 196 125.0
198 44 125.0
198 67 125.0
199 67 -375.0
199 198 -375.0
201 67 -125.0
201 198 -125.0
201 199 125.0
201 200 125.0
202 67 -250.0
202 198 -250.0
202 199 250.0
202 200 125.0
202 201 375.0
203 16 -375.0
203 18 -375.0
204 18 125.0
204 203 -375.0
206 18 -125.0
206 203 125.0
206 204 -125.0
206 205 125.0
207 18 -250.0
207 203 250.0
207 204 -250.0
207 205 125.0
207 206 375.0
208 17 -375.0
208 19 125.0
208 21 125.0
208 38 125.0
208 52 125.0
209 19 -375.0
209 21 -375.0
209 36 -375.0
209 38 -375.0
209 52 -375.0
209 91 -375.0
209 208 -375.0
210 13 -375.0
210 19 125.0
210 21 125.0
210 38 125.0
210 52 125.0
210 208 125.0
210 209 -375.0
211 19 125.0
211 21 125.0
211 38 125.0
211 52 125.0
211 203 -375.0
211 208 125.0
211 209 -375.0
211 210 125.0
213 19 -125.0
213 21 -125.0
213 38 -125.0
213 52 -125.0
213 208 -125.0
213 209 125.0
213 210 -125.0
213 211 -125.0
213 212 125.0
214 19 -250.0
214 21 -250.0
214 38 -250.0
214 52 -250.0
214 208 -250.0
214 209 250.0
214 210 -250.0
214 211 -250.0
214 212 125.0
214 213 375.0
215 19 -375.0
215 21 -375.0
215 38 -375.0
215 52 -375.0
215 208 -375.0
215 209 375.0
215 210 -375.0
215 211 -375.0
215 212 125.0
215 213 500.0
215 214 875.0
216 19 -500.0
216 21 -500.0
216 38 -500.0
216 52 -500.0
216 208 -500.0
216 209 500.0
216 210 -500.0
216 211 -500.0
216 212 125.0
216 213 625.0
216 214 1125.0
216 215 1625.0
217 19 -625.0
217 21 -625.0
217 38 -625.0
217 52 -625.0
217 208 -625.0
217 209 625.0
217 210 -625.0
217 211 -625.0
217 212 125.0
217 213 750.0
217 214 1375.0
217 215 2000.0
217 216 2625.0
218 19 -750.0
218 21 -750.0
218 38 -750.0
218 52 -750.0
218 208 -750.0
218 209 750.0
218 210 -750.0
218 211 -750.0
218 212 125.0
218 213 875.0
218 214 1625.0
218 215 2375.0
218 216 3125.0
218 217 3875.0
219 19 -875.0
219 21 -875.0
219 38 -875.0
219 52 -875.0
219 208 -875.0
219 209 875.0
219 210 -875.0
219 211 -875.0
219 212 125.0
219 213 1000.0
219 214 1875.0
219 215 2750.0
219 216 3625.0
219 217 4500.0
219 218 5375.0
221 220 -375.0
222 1 -375.0
222 220 125.0
222 221 -375.0
224 220 -125.0
224 221 125.0
224 222 -125.0
224 223 125.0
225 220 -250.0
225 221 250.0
225 222 -250.0
225 223 125.0
225 224 375.0
227 48 -375.0
227 226 -375.0
229 226 -125.0
229 227 125.0
229 228 125.0
231 230 -375.0
232 170 -375.0
232 230 125.0
232 231 -375.0
234 230 -125.0
234 231 125.0
234 232 -125.0
234 233 125.0
235 230 -250.0
235 231 250.0
235 232 -250.0
235 233 125.0
235 234 375.0
236 8 125.0
236 152 125.0
237 152 -375.0
237 236 -375.0
239 152 -125.0
239 236 -125.0
239 237 125.0
239 238 125.0
240 152 -250.0
240 236 -250.0
240 237 250.0
240 238 125.0
240 239 375.0
241 1 -375.0
242 93 -375.0
242 241 -375.0
243 241 125.0
243 242 -375.0
244 147 -375.0
244 241 125.0
244 242 -375.0
244 243 125.0
245 44 125.0
245 198 125.0
245 241 125.0
245 242 -375.0
245 243 125.0
245 244 125.0
246 241 125.0
246 242 -375.0
246 243 125.0
246 244 125.0
246 245 125.0
247 45 -375.0
247 241 125.0
247 242 -375.0
247 243 125.0
247 244 125.0
247 245 125.0
247 246 125.0
249 241 -125.0
249 242 125.0
249 243 -125.0
249 244 -125.0
249 245 -125.0
249 246 -125.0
249 247 -125.0
249 248 125.0
250 241 -250.0
250 242 250.0
250 243 -250.0
250 244 -250.0
250 245 -250.0
250 246 -250.0
250 247 -250.0
250 248 125.0
250 249 375.0
251 241 -375.0
251 242 375.0
251 243 -375.0
251 244 -375.0
251 245 -375.0
251 246 -375.0
251 247 -375.0
251 248 125.0
251 249 500.0
251 250 875.0
252 241 -500.0
252 242 500.0
252 243 -500.0
252 244 -500.0
252 245 -500.0
252 246 -500.0
252 247 -500.0
252 248 125.0
252 249 625.0
252 250 1125.0
252 251 1625.0
253 241 -625.0
253 242 625.0
253 243 -625.0
253 244 -625.0
253 245 -625.0
253 246 -625.0
253 247 -625.0
253 248 125.0
253 249 750.0
253 250 1375.0
253 251 2000.0
253 252 2625.0
254 241 -750.0
254 242 750.0
254 243 -750.0
254 244 -750.0
254 245 -750.0
254 246 -750.0
254 247 -750.0
254 248 125.0
254 249 875.0
254 250 1625.0
254 251 2375.0
254 252 3125.0
254 253 3875.0
255 90 -375.0
256 255 -375.0
257 37 -375.0
257 255 125.0
257 256 -375.0
258 117 125.0
258 255 125.0
258 256 -375.0
258 257 125.0
260 255 -125.0
260 256 125.0
260 257 -125.0
260 258 -125.0
260 259 125.0
261 255 -250.0
261 256 250.0
261 257 -250.0
261 258 -250.0
261 259 125.0
261 260 375.0
262 255 -375.0
262 256 375.0
262 257 -375.0
262 258 -375.0
262 259 125.0
262 260 500.0
262 261 875.0
263 45 -375.0
264 246 -375.0
264 263 -375.0
266 263 -125.0
266 264 125.0
266 265 125.0
268 3 -375.0
268 267 -375.0
270 267 -125.0
270 268 125.0
270 269 125.0
272 271 -375.0
274 271 -125.0
274 272 125.0
274 273 125.0
275 141 -375.0
277 141 -125.0
277 275 125.0
277 276 125.0
278 169 -375.0
278 230 -375.0
280 169 -125.0
280 278 125.0
280 279 125.0
281 75 -375.0
281 92 -375.0
282 75 125.0
282 76 -375.0
282 281 -375.0
284 75 -125.0
284 281 125.0
284 282 -125.0
284 283 125.0
285 75 -250.0
285 281 250.0
285 282 -250.0
285 283 125.0
285 284 375.0
286 8 -375.0
286 103 -375.0
286 236 -375.0
288 8 -125.0
288 236 -125.0
288 286 125.0
288 287 125.0
289 8 -250.0
289 236 -250.0
289 286 250.0
289 287 125.0
289 288 375.0
290 148 125.0
290 242 -375.0
291 148 -375.0
291 290 -375.0
293 148 -125.0
293 290 -125.0
293 291 125.0
293 292 125.0
294 148 -250.0
294 290 -250.0
294 291 250.0
294 292 125.0
294 293 375.0
295 45 -375.0
296 295 -375.0
298 295 -125.0
298 296 125.0
298 297 125.0
299 44 -375.0
299 139 -375.0
299 198 -375.0
299 243 -375.0
299 245 -375.0
300 44 125.0
300 45 -375.0
300 198 125.0
300 245 125.0
300 299 -375.0
302 44 -125.0
302 198 -125.0
302 245 -125.0
302 299 125.0
302 300 -125.0
302 301 125.0
303 44 -250.0
303 198 -250.0
303 245 -250.0
303 299 250.0
303 300 -250.0
303 301 125.0
303 302 375.0
304 44 -375.0
304 198 -375.0
304 245 -375.0
304 299 375.0
304 300 -375.0
304 301 125.0
304 302 500.0
304 303 875.0
305 44 -500.0
305 198 -500.0
305 245 -500.0
305 299 500.0
305 300 -500.0
305 301 125.0
305 302 625.0
305 303 1125.0
305 304 1625.0
306 2 -375.0
306 176 -375.0
306 178 -375.0
306 220 -375.0
307 220 125.0
307 306 -375.0
308 147 -375.0
308 220 125.0
308 306 -375.0
308 307 125.0
309 220 125.0
309 306 -375.0
309 307 125.0
309 308 125.0
311 220 -125.0
311 306 125.0
311 307 -125.0
311 308 -125.0
311 309 -125.0
311 310 125.0
312 220 -250.0
312 306 250.0
312 307 -250.0
312 308 -250.0
312 309 -250.0
312 310 125.0
312 311 375.0
313 220 -375.0
313 306 375.0
313 307 -375.0
313 308 -375.0
313 309 -375.0
313 310 125.0
313 311 500.0
313 312 875.0
314 220 -500.0
314 306 500.0
314 307 -500.0
314 308 -500.0
314 309 -500.0
314 310 125.0
314 311 625.0
314 312 1125.0
314 313 1625.0
315 132 -375.0
316 161 -375.0
316 315 -375.0
318 315 -125.0
318 316 125.0
318 317 125.0
319 61 -375.0
319 62 -375.0
319 146 -375.0
321 61 -125.0
321 62 -125.0
321 146 -125.0
321 319 125.0
321 320 125.0
322 61 -250.0
322 62 -250.0
322 146 -250.0
322 319 250.0
322 320 125.0
322 321 375.0
323 61 -375.0
323 62 -375.0
323 146 -375.0
323 319 375.0
323 320 125.0
323 321 500.0
323 322 875.0
325 324 -375.0
327 324 -125.0
327 325 125.0
327 326 125.0
328 94 -375.0
328 117 -375.0
328 258 -375.0
328 307 -375.0
328 309 -375.0
330 117 -125.0
330 258 -125.0
330 328 125.0
330 329 125.0
331 117 -250.0
331 258 -250.0
331 328 250.0
331 329 125.0
331 330 375.0
332 28 -375.0
332 30 -375.0
332 54 -375.0
332 115 -375.0
334 28 -125.0
334 54 -125.0
334 332 125.0
334 333 125.0
335 28 -250.0
335 54 -250.0
335 332 250.0
335 333 125.0
335 334 375.0
336 122 -375.0
337 324 -375.0
337 336 -375.0
339 336 -125.0
339 337 125.0
339 338 125.0
340 2 -375.0
340 94 -375.0
340 147 125.0
340 244 -375.0
340 306 125.0
340 328 125.0
342 94 125.0
342 328 -125.0
342 340 -125.0
342 341 125.0
343 94 250.0
343 328 -250.0
343 340 -250.0
343 341 125.0
343 342 375.0
344 152 -375.0
346 152 125.0
346 344 -125.0
346 345 125.0
347 59 -375.0
347 122 125.0
347 245 -375.0
347 336 -375.0
348 59 -375.0
348 347 125.0
350 59 125.0
350 347 -125.0
350 348 -125.0
350 349 125.0
351 59 250.0
351 347 -250.0
351 348 -250.0
351 349 125.0
351 350 375.0
352 84 125.0
352 185 -375.0
354 84 -125.0
354 185 125.0
354 352 -125.0
354 353 125.0
355 84 -250.0
355 185 250.0
355 352 -250.0
355 353 125.0
355 354 375.0
356 16 -375.0
356 17 125.0
356 45 125.0
356 76 125.0
356 92 -375.0
356 203 125.0
356 208 -375.0
356 243 -375.0
356 281 125.0
356 282 -375.0
356 299 125.0
356 300 -375.0
357 16 -375.0
357 203 250.0
357 211 -375.0
357 356 125.0
358 16 -375.0
358 203 125.0
358 356 125.0
358 357 125.0
360 16 125.0
360 203 -125.0
360 356 -125.0
360 357 -125.0
360 358 -125.0
360 359 125.0
361 16 250.0
361 203 -250.0
361 356 -250.0
361 357 -250.0
361 358 -250.0
361 359 125.0
361 360 375.0
362 16 375.0
362 203 -375.0
362 356 -375.0
362 357 -375.0
362 358 -375.0
362 359 125.0
362 360 500.0
362 361 875.0
363 16 500.0
363 203 -500.0
363 356 -500.0
363 357 -500.0
363 358 -500.0
363 359 125.0
363 360 625.0
363 361 1125.0
363 362 1625.0
364 13 125.0
364 121 -375.0
364 210 -375.0
364 236 -375.0
366 121 125.0
366 364 -125.0
366 365 125.0
367 18 -375.0
367 44 -375.0
367 75 -375.0
367 108 -375.0
367 141 -375.0
367 169 -375.0
367 324 -375.0
367 337 125.0
369 75 125.0
369 367 -125.0
369 368 125.0
371 44 125.0
371 367 -125.0
371 370 125.0
372 45 125.0
372 204 -375.0
372 267 -375.0
372 295 -375.0
373 204 -375.0
373 372 125.0
375 204 125.0
375 372 -125.0
375 373 -125.0
375 374 125.0
376 204 250.0
376 372 -250.0
376 373 -250.0
376 374 125.0
376 375 375.0
377 89 -375.0
379 89 125.0
379 377 -125.0
379 378 125.0
380 71 -375.0
380 186 125.0
382 71 125.0
382 186 -125.0
382 380 -125.0
382 381 125.0
383 71 250.0
383 186 -250.0
383 380 -250.0
383 381 125.0
383 382 375.0
385 324 125.0
385 337 -125.0
385 367 -125.0
385 384 125.0
386 324 250.0
386 337 -250.0
386 367 -250.0
386 384 125.0
386 385 375.0
387 3 -375.0
387 76 125.0
387 95 -375.0
387 170 125.0
387 232 -375.0
387 268 125.0
389 170 -125.0
389 232 125.0
389 387 -125.0
389 388 125.0
390 170 -250.0
390 232 250.0
390 387 -250.0
390 388 125.0
390 389 375.0
391 53 125.0
391 125 -375.0
391 126 125.0
391 178 -375.0
391 189 -375.0
391 306 125.0
391 309 -375.0
391 328 125.0
393 53 -125.0
393 125 125.0
393 391 -125.0
393 392 125.0
394 53 -250.0
394 125 250.0
394 391 -250.0
394 392 125.0
394 393 375.0
395 19 -375.0
395 31 -375.0
396 31 -375.0
396 395 125.0
398 31 125.0
398 395 -125.0
398 396 -125.0
398 397 125.0
399 31 250.0
399 395 -250.0
399 396 -250.0
399 397 125.0
399 398 375.0
400 198 -375.0
402 198 125.0
402 400 -125.0
402 401 125.0
404 76 -125.0
404 95 125.0
404 387 -125.0
404 403 125.0
405 76 -250.0
405 95 250.0
405 387 -250.0
405 403 125.0
405 404 375.0
406 39 -375.0
406 54 -375.0
406 117 -375.0
406 146 -375.0
406 148 -375.0
406 220 -375.0
406 258 -375.0
408 258 125.0
408 406 -125.0
408 407 125.0
410 141 125.0
410 367 -125.0
410 409 125.0
412 3 125.0
412 268 -125.0
412 387 -125.0
412 411 125.0
413 3 250.0
413 268 -250.0
413 387 -250.0
413 411 125.0
413 412 375.0
414 1 125.0
414 28 -375.0
414 36 -375.0
414 61 -375.0
414 90 125.0
414 209 125.0
414 222 -375.0
414 242 125.0
414 255 -375.0
414 290 -375.0
416 1 -125.0
416 222 125.0
416 414 -125.0
416 415 125.0
417 1 -250.0
417 222 250.0
417 414 -250.0
417 415 125.0
417 416 375.0
418 45 125.0
418 300 -375.0
418 356 125.0
419 45 125.0
419 300 -375.0
419 356 125.0
419 418 125.0
420 45 125.0
420 300 -375.0
420 356 125.0
420 418 125.0
420 419 125.0
421 45 125.0
421 300 -375.0
421 356 125.0
421 418 125.0
421 419 125.0
421 420 125.0
422 45 125.0
422 300 -375.0
422 356 125.0
422 418 125.0
422 419 125.0
422 420 125.0
422 421 125.0
423 45 125.0
423 300 -375.0
423 356 125.0
423 418 125.0
423 419 125.0
423 420 125.0
423 421 125.0
423 422 125.0
425 45 -125.0
425 300 125.0
425 356 -125.0
425 418 -125.0
425 419 -125.0
425 420 -125.0
425 421 -125.0
425 422 -125.0
425 423 -125.0
425 424 125.0
426 45 -250.0
426 300 250.0
426 356 -250.0
426 418 -250.0
426 419 -250.0
426 420 -250.0
426 421 -250.0
426 422 -250.0
426 423 -250.0
426 424 125.0
426 425 375.0
427 45 -375.0
427 300 375.0
427 356 -375.0
427 418 -375.0
427 419 -375.0
427 420 -375.0
427 421 -375.0
427 422 -375.0
427 423 -375.0
427 424 125.0
427 425 500.0
427 426 875.0
428 45 -500.0
428 300 500.0
428 356 -500.0
428 418 -500.0
428 419 -500.0
428 420 -500.0
428 421 -500.0
428 422 -500.0
428 423 -500.0
428 424 125.0
428 425 625.0
428 426 1125.0
428 427 1625.0
429 45 -625.0
429 300 625.0
429 356 -625.0
429 418 -625.0
429 419 -625.0
429 420 -625.0
429 421 -625.0
429 422 -625.0
429 423 -625.0
429 424 125.0
429 425 750.0
429 426 1375.0
429 427 2000.0
429 428 2625.0
430 45 -750.0
430 300 750.0
430 356 -750.0
430 418 -750.0
430 419 -750.0
430 420 -750.0
430 421 -750.0
430 422 -750.0
430 423 -750.0
430 424 125.0
430 425 875.0
430 426 1625.0
430 427 2375.0
430 428 3125.0
430 429 3875.0
431 45 -875.0
431 300 875.0
431 356 -875.0
431 418 -875.0
431 419 -875.0
431 420 -875.0
431 421 -875.0
431 422 -875.0
431 423 -875.0
431 424 125.0
431 425 1000.0
431 426 1875.0
431 427 2750.0
431 428 3625.0
431 429 4500.0
431 430 5375.0
432 45 -1000.0
432 300 1000.0
432 356 -1000.0
432 418 -1000.0
432 419 -1000.0
432 420 -1000.0
432 421 -1000.0
432 422 -1000.0
432 423 -1000.0
432 424 125.0
432 425 1125.0
432 426 2125.0
432 427 3125.0
432 428 4125.0
432 429 5125.0
432 430 6125.0
432 431 7125.0
434 17 -125.0
434 208 125.0
434 356 -125.0
434 433 125.0
435 17 -250.0
435 208 250.0
435 356 -250.0
435 433 125.0
435 434 375.0
437 309 125.0
437 328 -125.0
437 391 -125.0
437 436 125.0
438 309 250.0
438 328 -250.0
438 391 -250.0
438 436 125.0
438 437 375.0
439 161 -375.0
439 316 125.0
441 161 125.0
441 316 -125.0
441 439 -125.0
441 440 125.0
442 161 250.0
442 316 -250.0
442 439 -250.0
442 440 125.0
442 441 375.0
443 48 -375.0
443 227 125.0
445 48 125.0
445 227 -125.0
445 443 -125.0
445 444 125.0
446 48 250.0
446 227 -250.0
446 443 -250.0
446 444 125.0
446 445 375.0
448 39 125.0
448 406 -125.0
448 447 125.0
449 226 -375.0
451 226 125.0
451 449 -125.0
451 450 125.0
452 45 125.0
452 203 125.0
452 211 -375.0
452 247 -375.0
452 357 125.0
454 45 -125.0
454 247 125.0
454 452 -125.0
454 453 125.0
455 45 -250.0
455 247 250.0
455 452 -250.0
455 453 125.0
455 454 375.0
456 62 -375.0
457 30 -375.0
457 62 -375.0
457 332 125.0
457 456 125.0
459 62 125.0
459 456 -125.0
459 457 -125.0
459 458 125.0
460 62 250.0
460 456 -250.0
460 457 -250.0
460 458 125.0
460 459 375.0
461 246 -375.0
461 264 125.0
462 246 -375.0
462 264 125.0
462 461 125.0
464 246 125.0
464 264 -125.0
464 461 -125.0
464 462 -125.0
464 463 125.0
465 246 250.0
465 264 -250.0
465 461 -250.0
465 462 -250.0
465 463 125.0
465 464 375.0
466 246 375.0
466 264 -375.0
466 461 -375.0
466 462 -375.0
466 463 125.0
466 464 500.0
466 465 875.0
467 148 -375.0
467 406 125.0
469 148 125.0
469 406 -125.0
469 467 -125.0
469 468 125.0
470 148 250.0
470 406 -250.0
470 467 -250.0
470 468 125.0
470 469 375.0
471 20 -375.0
473 20 125.0
473 471 -125.0
473 472 125.0
474 53 125.0
474 126 125.0
474 127 -375.0
474 176 -375.0
474 191 -375.0
474 306 125.0
474 307 -375.0
474 328 125.0
476 176 125.0
476 306 -125.0
476 474 -125.0
476 475 125.0
477 176 250.0
477 306 -250.0
477 474 -250.0
477 475 125.0
477 476 375.0
478 154 -375.0
480 154 125.0
480 478 -125.0
480 479 125.0
481 0 -375.0
481 90 125.0
483 0 125.0
483 90 -125.0
483 481 -125.0
483 482 125.0
484 0 250.0
484 90 -250.0
484 481 -250.0
484 482 125.0
484 483 375.0
486 36 125.0
486 209 -125.0
486 414 -125.0
486 485 125.0
487 36 250.0
487 209 -250.0
487 414 -250.0
487 485 125.0
487 486 375.0
488 92 -375.0
488 243 -375.0
488 281 125.0
488 299 125.0
488 356 250.0
489 92 -375.0
489 230 -375.0
489 278 125.0
489 281 125.0
489 356 125.0
489 488 125.0
491 92 125.0
491 281 -125.0
491 356 -125.0
491 488 -125.0
491 489 -125.0
491 490 125.0
492 92 250.0
492 281 -250.0
492 356 -250.0
492 488 -250.0
492 489 -250.0
492 490 125.0
492 491 375.0
493 92 375.0
493 281 -375.0
493 356 -375.0
493 488 -375.0
493 489 -375.0
493 490 125.0
493 491 500.0
493 492 875.0
494 92 500.0
494 281 -500.0
494 356 -500.0
494 488 -500.0
494 489 -500.0
494 490 125.0
494 491 625.0
494 492 1125.0
494 493 1625.0
496 54 125.0
496 406 -125.0
496 495 125.0
497 28 -375.0
497 61 -375.0
497 414 250.0
499 61 125.0
499 414 -125.0
499 497 -125.0
499 498 125.0
500 61 250.0
500 414 -250.0
500 497 -250.0
500 498 125.0
500 499 375.0
501 2 -375.0
501 147 125.0
501 244 -375.0
