485 1644
131 62 -125.0
131 112 -125.0
131 129 125.0
131 130 125.0
132 62 -250.0
132 112 -250.0
132 129 250.0
132 130 125.0
132 131 375.0
133 10 125.0
133 97 125.0
134 97 -375.0
134 133 -375.0
136 97 -125.0
136 133 -125.0
136 134 125.0
136 135 125.0
137 97 -250.0
137 133 -250.0
137 134 250.0
137 135 125.0
137 136 375.0
139 138 -375.0
140 79 125.0
140 138 125.0
140 139 -375.0
142 138 -125.0
142 139 125.0
142 140 -125.0
142 141 125.0
143 138 -250.0
143 139 250.0
143 140 -250.0
143 141 125.0
143 142 375.0
145 58 -375.0
145 89 -375.0
145 109 125.0
145 144 -375.0
147 144 -125.0
147 145 125.0
147 146 125.0
149 148 -375.0
151 148 -125.0
151 149 125.0
151 150 125.0
152 76 -375.0
153 152 -375.0
154 72 -375.0
154 152 125.0
154 153 -375.0
156 152 -125.0
156 153 125.0
156 154 -125.0
156 155 125.0
157 152 -250.0
157 153 250.0
157 154 -250.0
157 155 125.0
157 156 375.0
158 55 -375.0
158 58 125.0
159 58 -375.0
159 87 -375.0
159 144 -375.0
159 158 -375.0
161 58 -125.0
161 158 -125.0
161 159 125.0
161 160 125.0
162 58 -250.0
162 158 -250.0
162 159 250.0
162 160 125.0
162 161 375.0
163 129 -375.0
164 54 -375.0
164 163 -375.0
166 163 -125.0
166 164 125.0
166 165 125.0
167 149 -375.0
168 36 -375.0
168 167 -375.0
170 167 -125.0
170 168 125.0
170 169 125.0
171 11 125.0
171 87 125.0
172 11 -375.0
172 81 -375.0
172 87 -375.0
172 171 -375.0
173 11 125.0
173 87 125.0
173 171 125.0
173 172 -375.0
175 11 -125.0
175 87 -125.0
175 171 -125.0
175 172 125.0
175 173 -125.0
175 174 125.0
176 11 -250.0
176 87 -250.0
176 171 -250.0
176 172 250.0
176 173 -250.0
176 174 125.0
176 175 375.0
177 11 -375.0
177 87 -375.0
177 171 -375.0
177 172 375.0
177 173 -375.0
177 174 125.0
177 175 500.0
177 176 875.0
178 11 -500.0
178 87 -500.0
178 171 -500.0
178 172 500.0
178 173 -500.0
178 174 125.0
178 175 625.0
178 176 1125.0
178 177 1625.0
179 0 -375.0
179 42 -375.0
180 0 125.0
180 42 125.0
180 179 -375.0
182 0 -125.0
182 42 -125.0
182 179 125.0
182 180 -125.0
182 181 125.0
183 0 -250.0
183 42 -250.0
183 179 250.0
183 180 -250.0
183 181 125.0
183 182 375.0
184 0 -375.0
184 42 -375.0
184 179 375.0
184 180 -375.0
184 181 125.0
184 182 500.0
184 183 875.0
186 185 -375.0
188 185 -125.0
188 186 125.0
188 187 125.0
190 99 -375.0
190 189 -375.0
192 189 -125.0
192 190 125.0
192 191 125.0
193 144 -375.0
195 144 -125.0
195 193 125.0
195 194 125.0
196 24 -375.0
196 100 -375.0
196 138 -375.0
198 138 -125.0
198 196 125.0
198 197 125.0
199 173 -375.0
201 173 -125.0
201 199 125.0
201 200 125.0
202 42 -375.0
202 105 -375.0
203 42 125.0
203 105 125.0
203 180 125.0
203 202 -375.0
205 42 -125.0
205 105 -125.0
205 202 125.0
205 203 -125.0
205 204 125.0
206 42 -250.0
206 105 -250.0
206 202 250.0
206 203 -250.0
206 204 125.0
206 205 375.0
207 42 -375.0
207 105 -375.0
207 202 375.0
207 203 -375.0
207 204 125.0
207 205 500.0
207 206 875.0
208 10 -375.0
208 133 -375.0
210 10 -125.0
210 133 -125.0
210 208 125.0
210 209 125.0
211 10 -250.0
211 133 -250.0
211 208 250.0
211 209 125.0
211 210 375.0
212 180 -375.0
212 203 -375.0
213 153 -375.0
213 180 125.0
213 203 125.0
213 212 -375.0
215 180 -125.0
215 203 -125.0
215 212 125.0
215 213 -125.0
215 214 125.0
216 180 -250.0
216 203 -250.0
216 212 250.0
216 213 -250.0
216 214 125.0
216 215 375.0
217 180 -375.0
217 203 -375.0
217 212 375.0
217 213 -375.0
217 214 125.0
217 215 500.0
217 216 875.0
218 50 125.0
218 79 125.0
218 172 -375.0
219 50 -375.0
219 79 -375.0
219 218 -375.0
220 50 125.0
220 79 125.0
220 218 125.0
220 219 -375.0
221 50 125.0
221 79 125.0
221 218 125.0
221 219 -375.0
221 220 125.0
223 50 -125.0
223 79 -125.0
223 218 -125.0
223 219 125.0
223 220 -125.0
223 221 -125.0
223 222 125.0
224 50 -250.0
224 79 -250.0
224 218 -250.0
224 219 250.0
224 220 -250.0
224 221 -250.0
224 222 125.0
224 223 375.0
225 50 -375.0
225 79 -375.0
225 218 -375.0
225 219 375.0
225 220 -375.0
225 221 -375.0
225 222 125.0
225 223 500.0
225 224 875.0
226 50 -500.0
226 79 -500.0
226 218 -500.0
226 219 500.0
226 220 -500.0
226 221 -500.0
226 222 125.0
226 223 625.0
226 224 1125.0
226 225 1625.0
227 50 -625.0
227 79 -625.0
227 218 -625.0
227 219 625.0
227 220 -625.0
227 221 -625.0
227 222 125.0
227 223 750.0
227 224 1375.0
227 225 2000.0
227 226 2625.0
228 79 -375.0
228 140 -375.0
230 79 -125.0
230 140 -125.0
230 228 125.0
230 229 125.0
231 79 -250.0
231 140 -250.0
231 228 250.0
231 229 125.0
231 230 375.0
232 0 -375.0
232 3 -375.0
232 185 -375.0
233 0 125.0
233 3 125.0
233 232 -375.0
235 0 -125.0
235 3 -125.0
235 232 125.0
235 233 -125.0
235 234 125.0
236 0 -250.0
236 3 -250.0
236 232 250.0
236 233 -250.0
236 234 125.0
236 235 375.0
237 0 -375.0
237 3 -375.0
237 232 375.0
237 233 -375.0
237 234 125.0
237 235 500.0
237 236 875.0
238 88 -375.0
239 238 -375.0
241 238 -125.0
241 239 125.0
241 240 125.0
243 189 -375.0
243 242 -375.0
245 242 -125.0
245 243 125.0
245 244 125.0
246 114 -375.0
246 171 -375.0
248 114 -125.0
248 246 125.0
248 247 125.0
249 43 -375.0
249 185 -375.0
249 232 125.0
250 43 125.0
250 249 -375.0
252 43 -125.0
252 249 125.0
252 250 -125.0
252 251 125.0
253 43 -250.0
253 249 250.0
253 250 -250.0
253 251 125.0
253 252 375.0
254 3 -375.0
256 3 125.0
256 254 -125.0
256 255 125.0
257 43 -375.0
259 43 125.0
259 257 -125.0
259 258 125.0
260 36 -375.0
260 168 125.0
262 36 125.0
262 168 -125.0
262 260 -125.0
262 261 125.0
263 36 250.0
263 168 -250.0
263 260 -250.0
263 261 125.0
263 262 375.0
264 114 -375.0
266 114 125.0
266 264 -125.0
266 265 125.0
267 62 -375.0
269 62 125.0
269 267 -125.0
269 268 125.0
270 32 -375.0
272 32 125.0
272 270 -125.0
272 271 125.0
273 115 -375.0
275 115 125.0
275 273 -125.0
275 274 125.0
276 250 -375.0
278 250 125.0
278 276 -125.0
278 277 125.0
279 41 125.0
279 120 -375.0
279 185 -375.0
279 232 125.0
279 249 125.0
281 41 -125.0
281 120 125.0
281 279 -125.0
281 280 125.0
282 41 -250.0
282 120 250.0
282 279 -250.0
282 280 125.0
282 281 375.0
283 171 -375.0
283 246 125.0
285 171 125.0
285 246 -125.0
285 283 -125.0
285 284 125.0
286 171 250.0
286 246 -250.0
286 283 -250.0
286 284 125.0
286 285 375.0
287 242 -375.0
289 242 125.0
289 287 -125.0
289 288 125.0
290 11 -375.0
291 11 -375.0
291 290 125.0
293 11 125.0
293 290 -125.0
293 291 -125.0
293 292 125.0
294 11 250.0
294 290 -250.0
294 291 -250.0
294 292 125.0
294 293 375.0
295 149 125.0
295 167 -375.0
296 149 125.0
296 167 -375.0
296 295 125.0
298 149 -125.0
298 167 125.0
298 295 -125.0
298 296 -125.0
298 297 125.0
299 149 -250.0
299 167 250.0
299 295 -250.0
299 296 -250.0
299 297 125.0
299 298 375.0
300 149 -375.0
300 167 375.0
300 295 -375.0
300 296 -375.0
300 297 125.0
300 298 500.0
300 299 875.0
301 112 -375.0
302 112 -375.0
302 301 125.0
304 112 125.0
304 301 -125.0
304 302 -125.0
304 303 125.0
305 112 250.0
305 301 -250.0
305 302 -250.0
305 303 125.0
305 304 375.0
306 79 -375.0
307 79 -375.0
307 306 125.0
308 79 -375.0
308 306 125.0
308 307 125.0
310 79 125.0
310 306 -125.0
310 307 -125.0
310 308 -125.0
310 309 125.0
311 79 250.0
311 306 -250.0
311 307 -250.0
311 308 -250.0
311 309 125.0
311 310 375.0
312 79 375.0
312 306 -375.0
312 307 -375.0
312 308 -375.0
312 309 125.0
312 310 500.0
312 311 875.0
313 2 -375.0
315 2 125.0
315 313 -125.0
315 314 125.0
316 144 -375.0
316 159 125.0
318 144 125.0
318 159 -125.0
318 316 -125.0
318 317 125.0
319 144 250.0
319 159 -250.0
319 316 -250.0
319 317 125.0
319 318 375.0
320 153 125.0
320 213 -375.0
321 153 125.0
321 213 -375.0
321 320 125.0
323 153 -125.0
323 213 125.0
323 320 -125.0
323 321 -125.0
323 322 125.0
324 153 -250.0
324 213 250.0
324 320 -250.0
324 321 -250.0
324 322 125.0
324 323 375.0
325 153 -375.0
325 213 375.0
325 320 -375.0
325 321 -375.0
325 322 125.0
325 323 500.0
325 324 875.0
326 55 125.0
326 158 -375.0
328 55 -125.0
328 158 125.0
328 326 -125.0
328 327 125.0
329 55 -250.0
329 158 250.0
329 326 -250.0
329 327 125.0
329 328 375.0
330 8 -375.0
331 8 -375.0
331 330 125.0
333 8 125.0
333 330 -125.0
333 331 -125.0
333 332 125.0
334 8 250.0
334 330 -250.0
334 331 -250.0
334 332 125.0
334 333 375.0
335 105 -375.0
337 105 125.0
337 335 -125.0
337 336 125.0
338 89 -375.0
338 145 125.0
340 89 125.0
340 145 -125.0
340 338 -125.0
340 339 125.0
341 89 250.0
341 145 -250.0
341 338 -250.0
341 339 125.0
341 340 375.0
342 0 -375.0
342 42 -375.0
342 233 -375.0
344 42 125.0
344 342 -125.0
344 343 125.0
345 50 -375.0
346 50 -375.0
346 345 125.0
348 50 125.0
348 345 -125.0
348 346 -125.0
348 347 125.0
349 50 250.0
349 345 -250.0
349 346 -250.0
349 347 125.0
349 348 375.0
350 54 -375.0
350 164 125.0
352 54 125.0
352 164 -125.0
352 350 -125.0
352 351 125.0
353 54 250.0
353 164 -250.0
353 350 -250.0
353 351 125.0
353 352 375.0
354 100 -375.0
354 196 125.0
356 100 125.0
356 196 -125.0
356 354 -125.0
356 355 125.0
357 100 250.0
357 196 -250.0
357 354 -250.0
357 355 125.0
357 356 375.0
358 24 -375.0
358 196 125.0
359 24 -375.0
359 196 125.0
359 358 125.0
360 24 -375.0
360 196 125.0
360 358 125.0
360 359 125.0
362 24 125.0
362 196 -125.0
362 358 -125.0
362 359 -125.0
362 360 -125.0
362 361 125.0
363 24 250.0
363 196 -250.0
363 358 -250.0
363 359 -250.0
363 360 -250.0
363 361 125.0
363 362 375.0
364 24 375.0
364 196 -375.0
364 358 -375.0
364 359 -375.0
364 360 -375.0
364 361 125.0
364 362 500.0
364 363 875.0
365 24 500.0
365 196 -500.0
365 358 -500.0
365 359 -500.0
365 360 -500.0
365 361 125.0
365 362 625.0
365 363 1125.0
365 364 1625.0
366 140 -375.0
368 140 125.0
368 366 -125.0
368 367 125.0
369 97 -375.0
371 97 125.0
371 369 -125.0
371 370 125.0
373 233 125.0
373 342 -125.0
373 372 125.0
374 40 -375.0
375 40 -375.0
375 374 125.0
377 40 125.0
377 374 -125.0
377 375 -125.0
377 376 125.0
378 40 250.0
378 374 -250.0
378 375 -250.0
378 376 125.0
378 377 375.0
380 185 125.0
380 232 -125.0
380 249 -125.0
380 279 -125.0
380 379 125.0
381 185 250.0
381 232 -250.0
381 249 -250.0
381 279 -250.0
381 379 125.0
381 380 375.0
382 185 375.0
382 232 -375.0
382 249 -375.0
382 279 -375.0
382 379 125.0
382 380 500.0
382 381 875.0
383 220 -375.0
384 220 -375.0
384 383 125.0
386 220 125.0
386 383 -125.0
386 384 -125.0
386 385 125.0
387 220 250.0
387 383 -250.0
387 384 -250.0
387 385 125.0
387 386 375.0
388 203 -375.0
390 203 125.0
390 388 -125.0
390 389 125.0
391 58 -375.0
391 109 125.0
391 145 125.0
393 58 125.0
393 109 -125.0
393 145 -125.0
393 391 -125.0
393 392 125.0
394 58 250.0
394 109 -250.0
394 145 -250.0
394 391 -250.0
394 392 125.0
394 393 375.0
395 58 375.0
395 109 -375.0
395 145 -375.0
395 391 -375.0
395 392 125.0
395 393 500.0
395 394 875.0
396 10 -375.0
398 10 125.0
398 396 -125.0
398 397 125.0
399 20 -375.0
399 189 -375.0
399 243 125.0
401 20 125.0
401 399 -125.0
401 400 125.0
403 0 125.0
403 342 -125.0
403 402 125.0
404 99 -375.0
404 190 125.0
406 99 125.0
406 190 -125.0
406 404 -125.0
406 405 125.0
407 99 250.0
407 190 -250.0
407 404 -250.0
407 405 125.0
407 406 375.0
409 189 125.0
409 243 -125.0
409 399 -125.0
409 408 125.0
410 189 250.0
410 243 -250.0
410 399 -250.0
410 408 125.0
410 409 375.0
411 129 125.0
411 163 -375.0
413 129 -125.0
413 163 125.0
413 411 -125.0
413 412 125.0
414 129 -250.0
414 163 250.0
414 411 -250.0
414 412 125.0
414 413 375.0
415 93 -375.0
417 93 125.0
417 415 -125.0
417 416 125.0
418 133 -375.0
420 133 125.0
420 418 -125.0
420 419 125.0
421 87 -375.0
421 159 125.0
422 87 -375.0
422 159 125.0
422 421 125.0
424 87 125.0
424 159 -125.0
424 421 -125.0
424 422 -125.0
424 423 125.0
425 87 250.0
425 159 -250.0
425 421 -250.0
425 422 -250.0
425 423 125.0
425 424 375.0
426 87 375.0
426 159 -375.0
426 421 -375.0
426 422 -375.0
426 423 125.0
426 424 500.0
426 425 875.0
427 124 -375.0
428 124 -375.0
428 427 125.0
430 124 125.0
430 427 -125.0
430 428 -125.0
430 429 125.0
431 124 250.0
431 427 -250.0
431 428 -250.0
431 429 125.0
431 430 375.0
432 71 -375.0
434 71 125.0
434 432 -125.0
434 433 125.0
435 138 -375.0
437 138 125.0
437 435 -125.0
437 436 125.0
438 72 125.0
438 154 -375.0
440 72 -125.0
440 154 125.0
440 438 -125.0
440 439 125.0
441 72 -250.0
441 154 250.0
441 438 -250.0
441 439 125.0
441 440 375.0
442 221 -375.0
444 221 125.0
444 442 -125.0
444 443 125.0
445 76 125.0
445 152 -375.0
447 76 -125.0
447 152 125.0
447 445 -125.0
447 446 125.0
448 76 -250.0
448 152 250.0
448 445 -250.0
448 446 125.0
448 447 375.0
449 173 -375.0
451 173 125.0
451 449 -125.0
451 450 125.0
452 16 -375.0
453 16 -375.0
453 148 -375.0
453 452 125.0
454 16 -375.0
454 452 125.0
454 453 125.0
456 16 125.0
456 452 -125.0
456 453 -125.0
456 454 -125.0
456 455 125.0
457 16 250.0
457 452 -250.0
457 453 -250.0
457 454 -250.0
457 455 125.0
457 456 375.0
458 16 375.0
458 452 -375.0
458 453 -375.0
458 454 -375.0
458 455 125.0
458 456 500.0
458 457 875.0
459 88 125.0
459 238 -375.0
461 88 -125.0
461 238 125.0
461 459 -125.0
461 460 125.0
462 88 -250.0
462 238 250.0
462 459 -250.0
462 460 125.0
462 461 375.0
463 28 -375.0
465 28 125.0
465 463 -125.0
465 464 125.0
466 172 125.0
466 218 -375.0
468 172 -125.0
468 218 125.0
468 466 -125.0
468 467 125.0
469 172 -250.0
469 218 250.0
469 466 -250.0
469 467 125.0
469 468 375.0
470 180 -375.0
472 180 125.0
472 470 -125.0
472 471 125.0
473 75 -375.0
474 75 -375.0
474 473 125.0
476 75 125.0
476 473 -125.0
476 474 -125.0
476 475 125.0
477 75 250.0
477 473 -250.0
477 474 -250.0
477 475 125.0
477 476 375.0
478 81 -375.0
478 172 125.0
480 81 125.0
480 172 -125.0
480 478 -125.0
480 479 125.0
481 81 250.0
481 172 -250.0
481 478 -250.0
481 479 125.0
481 480 375.0
483 148 125.0
483 453 -125.0
483 482 125.0
0 484 -3000.0
1 484 1000.5
2 484 -875.0
3 484 -2750.0
4 484 250.0
5 484 500.0
6 484 750.0
7 484 1000.0
8 484 -1625.0
9 484 1000.5
10 484 -875.0
11 484 -1625.0
12 484 250.0
13 484 500.0
14 484 750.0
15 484 1000.0
16 484 -375.0
17 484 125.5
19 484 -125.0
20 484 -250.0
21 484 125.5
23 484 -125.0
24 484 -250.0
25 484 125.5
27 484 -125.0
28 484 -250.0
29 484 125.5
31 484 -125.0
32 484 -1125.0
33 484 125.5
35 484 -125.0
36 484 -375.0
37 484 125.5
39 484 -125.0
40 484 -1875.0
41 484 2375.5
42 484 -2750.0
43 484 -1750.0
44 484 500.0
45 484 1625.0
46 484 2750.0
47 484 3875.0
48 484 5000.0
49 484 6125.0
50 484 -1750.0
51 484 125.5
53 484 -125.0
54 484 -375.0
55 484 125.5
57 484 -125.0
58 484 -625.0
59 484 125.5
61 484 -125.0
62 484 -625.0
63 484 500.5
64 484 125.0
65 484 125.0
66 484 125.0
67 484 500.5
68 484 125.0
69 484 125.0
70 484 125.0
71 484 -250.0
72 484 125.5
74 484 -125.0
75 484 -375.0
76 484 125.5
78 484 -125.0
79 484 -2750.0
80 484 1625.5
81 484 -1125.0
82 484 375.0
83 484 1000.0
84 484 1625.0
85 484 2250.0
86 484 2875.0
87 484 -1375.0
88 484 500.5
89 484 -625.0
90 484 125.0
91 484 125.0
92 484 125.0
93 484 -250.0
94 484 125.5
96 484 -125.0
97 484 -875.0
98 484 1000.5
99 484 -750.0
100 484 -750.0
101 484 250.0
102 484 500.0
103 484 750.0
104 484 1000.0
105 484 -750.0
106 484 125.5
108 484 -125.0
109 484 -124.5
111 484 -125.0
112 484 -1000.0
113 484 1000.5
114 484 -750.0
115 484 -625.0
116 484 250.0
117 484 500.0
118 484 750.0
119 484 1000.0
120 484 -375.0
121 484 125.5
123 484 -125.0
124 484 -500.0
125 484 500.5
126 484 125.0
127 484 125.0
128 484 125.0
129 484 500.5
130 484 125.0
131 484 125.0
132 484 125.0
133 484 -625.0
134 484 500.5
135 484 125.0
136 484 125.0
137 484 125.0
138 484 -500.0
139 484 500.5
140 484 -625.0
141 484 125.0
142 484 125.0
143 484 125.0
144 484 -500.0
145 484 -124.5
147 484 -125.0
148 484 -250.0
149 484 -124.5
151 484 -125.0
152 484 -500.0
153 484 250.5
154 484 -500.0
155 484 125.0
156 484 125.0
157 484 125.0
158 484 -500.0
159 484 250.5
160 484 125.0
161 484 125.0
162 484 125.0
163 484 -375.0
164 484 125.5
166 484 -125.0
167 484 -375.0
168 484 125.5
170 484 -125.0
171 484 -1125.0
172 484 1625.5
173 484 -1125.0
174 484 375.0
175 484 1000.0
176 484 1625.0
177 484 2250.0
178 484 2875.0
179 484 1000.5
180 484 -1125.0
181 484 250.0
182 484 500.0
183 484 750.0
184 484 1000.0
185 484 -375.0
186 484 125.5
188 484 -125.0
189 484 -375.0
190 484 -25.0
192 484 -125.0
193 484 125.5
195 484 -125.0
196 484 -499.5
198 484 -125.0
199 484 125.5
201 484 -125.0
202 484 1000.5
203 484 -1125.0
204 484 250.0
205 484 500.0
206 484 750.0
207 484 1000.0
208 484 500.5
209 484 125.0
210 484 125.0
211 484 125.0
212 484 1000.5
213 484 -750.0
214 484 250.0
215 484 500.0
216 484 750.0
217 484 1000.0
218 484 -1625.0
219 484 2375.5
220 484 -1625.0
221 484 -1500.0
222 484 500.0
223 484 1625.0
224 484 2750.0
225 484 3875.0
226 484 5000.0
227 484 6125.0
228 484 500.5
229 484 125.0
230 484 125.0
231 484 125.0
232 484 750.5
233 484 -625.0
234 484 250.0
235 484 500.0
236 484 750.0
237 484 1000.0
238 484 -375.0
239 484 125.5
241 484 -125.0
242 484 -250.0
243 484 125.5
245 484 -125.0
246 484 125.5
248 484 -125.0
249 484 250.5
250 484 -375.0
251 484 125.0
252 484 125.0
253 484 125.0
254 484 125.0
256 484 125.0
257 484 125.0
259 484 125.0
261 484 125.0
262 484 375.0
263 484 625.0
264 484 125.0
266 484 125.0
267 484 125.0
269 484 125.0
270 484 125.0
272 484 125.0
273 484 125.0
275 484 125.0
276 484 125.0
278 484 125.0
279 484 -250.0
280 484 125.0
281 484 375.0
282 484 625.0
284 484 125.0
285 484 375.0
286 484 625.0
287 484 125.0
289 484 125.0
292 484 125.0
293 484 375.0
294 484 625.0
295 484 -250.0
296 484 -250.0
297 484 250.0
298 484 750.0
299 484 1250.0
300 484 1750.0
303 484 125.0
304 484 375.0
305 484 625.0
306 484 -250.0
307 484 -250.0
308 484 -250.0
309 484 250.0
310 484 750.0
311 484 1250.0
312 484 1750.0
313 484 125.0
315 484 125.0
317 484 125.0
318 484 375.0
319 484 625.0
320 484 -250.0
321 484 -250.0
322 484 250.0
323 484 750.0
324 484 1250.0
325 484 1750.0
327 484 125.0
328 484 375.0
329 484 625.0
332 484 125.0
333 484 375.0
334 484 625.0
335 484 125.0
337 484 125.0
339 484 125.0
340 484 375.0
341 484 625.0
342 484 375.0
344 484 125.0
347 484 125.0
348 484 375.0
349 484 625.0
351 484 125.0
352 484 375.0
353 484 625.0
355 484 125.0
356 484 375.0
357 484 625.0
358 484 -625.0
359 484 -625.0
360 484 -625.0
361 484 375.0
362 484 1250.0
363 484 2125.0
364 484 3000.0
365 484 3875.0
366 484 125.0
368 484 125.0
369 484 125.0
371 484 125.0
373 484 125.0
376 484 125.0
377 484 375.0
378 484 625.0
379 484 250.0
380 484 750.0
381 484 1250.0
382 484 1750.0
385 484 125.0
386 484 375.0
387 484 625.0
388 484 125.0
390 484 125.0
391 484 -250.0
392 484 250.0
393 484 750.0
394 484 1250.0
395 484 1750.0
396 484 125.0
398 484 125.0
399 484 125.0
401 484 125.0
403 484 125.0
405 484 125.0
406 484 375.0
407 484 625.0
408 484 125.0
409 484 375.0
410 484 625.0
412 484 125.0
413 484 375.0
414 484 625.0
415 484 125.0
417 484 125.0
418 484 125.0
420 484 125.0
421 484 -250.0
422 484 -250.0
423 484 250.0
424 484 750.0
425 484 1250.0
426 484 1750.0
429 484 125.0
430 484 375.0
431 484 625.0
432 484 125.0
434 484 125.0
435 484 125.0
437 484 125.0
439 484 125.0
440 484 375.0
441 484 625.0
442 484 125.0
444 484 125.0
446 484 125.0
447 484 375.0
448 484 625.0
449 484 125.0
451 484 125.0
452 484 -250.0
453 484 -125.0
454 484 -250.0
455 484 250.0
456 484 750.0
457 484 1250.0
458 484 1750.0
460 484 125.0
461 484 375.0
462 484 625.0
463 484 125.0
465 484 125.0
467 484 125.0
468 484 375.0
469 484 625.0
470 484 125.0
472 484 125.0
475 484 125.0
476 484 375.0
477 484 625.0
479 484 125.0
480 484 375.0
481 484 625.0
483 484 125.0
