190 707
88 14 -375.0
88 28 -375.0
88 37 -375.0
90 14 -125.0
90 28 -125.0
90 37 -125.0
90 88 125.0
90 89 125.0
91 14 -250.0
91 28 -250.0
91 37 -250.0
91 88 250.0
91 89 125.0
91 90 375.0
92 14 -375.0
92 28 -375.0
92 37 -375.0
92 88 375.0
92 89 125.0
92 90 500.0
92 91 875.0
93 0 -375.0
95 0 -125.0
95 93 125.0
95 94 125.0
96 27 -375.0
98 27 -125.0
98 96 125.0
98 97 125.0
99 2 -375.0
101 2 -125.0
101 99 125.0
101 100 125.0
103 10 -375.0
103 102 -375.0
105 102 -125.0
105 103 125.0
105 104 125.0
106 26 -375.0
107 2 -375.0
107 26 -375.0
107 106 125.0
109 26 125.0
109 106 -125.0
109 107 -125.0
109 108 125.0
110 26 250.0
110 106 -250.0
110 107 -250.0
110 108 125.0
110 109 375.0
111 15 125.0
111 52 -375.0
113 15 -125.0
113 52 125.0
113 111 -125.0
113 112 125.0
114 15 -250.0
114 52 250.0
114 111 -250.0
114 112 125.0
114 113 375.0
115 24 -375.0
117 24 125.0
117 115 -125.0
117 116 125.0
118 10 -375.0
118 103 125.0
120 10 125.0
120 103 -125.0
120 118 -125.0
120 119 125.0
121 10 250.0
121 103 -250.0
121 118 -250.0
121 119 125.0
121 120 375.0
122 63 -375.0
124 63 125.0
124 122 -125.0
124 123 125.0
125 0 -375.0
125 27 -375.0
127 27 125.0
127 125 -125.0
127 126 125.0
128 50 -375.0
130 50 125.0
130 128 -125.0
130 129 125.0
131 16 -375.0
131 51 125.0
133 16 125.0
133 51 -125.0
133 131 -125.0
133 132 125.0
134 16 250.0
134 51 -250.0
134 131 -250.0
134 132 125.0
134 133 375.0
135 8 -375.0
135 81 125.0
137 8 125.0
137 81 -125.0
137 135 -125.0
137 136 125.0
138 8 250.0
138 81 -250.0
138 135 -250.0
138 136 125.0
138 137 375.0
139 0 -375.0
139 125 125.0
141 0 125.0
141 125 -125.0
141 139 -125.0
141 140 125.0
142 0 250.0
142 125 -250.0
142 139 -250.0
142 140 125.0
142 141 375.0
143 9 125.0
143 38 -375.0
144 9 250.0
144 38 -375.0
144 39 -375.0
144 143 125.0
146 9 -125.0
146 38 125.0
146 143 -125.0
146 144 -125.0
146 145 125.0
147 9 -250.0
147 38 250.0
147 143 -250.0
147 144 -250.0
147 145 125.0
147 146 375.0
148 9 -375.0
148 38 375.0
148 143 -375.0
148 144 -375.0
148 145 125.0
148 146 500.0
148 147 875.0
149 29 -375.0
151 29 125.0
151 149 -125.0
151 150 125.0
152 77 125.0
152 80 -375.0
153 77 125.0
153 80 -375.0
153 152 125.0
155 77 -125.0
155 80 125.0
155 152 -125.0
155 153 -125.0
155 154 125.0
156 77 -250.0
156 80 250.0
156 152 -250.0
156 153 -250.0
156 154 125.0
156 155 375.0
157 77 -375.0
157 80 375.0
157 152 -375.0
157 153 -375.0
157 154 125.0
157 155 500.0
157 156 875.0
158 37 -375.0
160 37 125.0
160 158 -125.0
160 159 125.0
161 45 -375.0
162 17 -375.0
162 45 -375.0
162 161 125.0
164 45 125.0
164 161 -125.0
164 162 -125.0
164 163 125.0
165 45 250.0
165 161 -250.0
165 162 -250.0
165 163 125.0
165 164 375.0
166 14 -375.0
166 28 -375.0
168 14 125.0
168 166 -125.0
168 167 125.0
169 9 125.0
169 39 -375.0
169 144 125.0
171 9 -125.0
171 39 125.0
171 144 -125.0
171 169 -125.0
171 170 125.0
172 9 -250.0
172 39 250.0
172 144 -250.0
172 169 -250.0
172 170 125.0
172 171 375.0
173 9 -375.0
173 39 375.0
173 144 -375.0
173 169 -375.0
173 170 125.0
173 171 500.0
173 172 875.0
175 17 125.0
175 162 -125.0
175 174 125.0
176 3 -375.0
178 3 125.0
178 176 -125.0
178 177 125.0
180 2 125.0
180 107 -125.0
180 179 125.0
182 28 125.0
182 166 -125.0
182 181 125.0
183 102 -375.0
185 102 125.0
185 183 -125.0
185 184 125.0
186 18 -375.0
188 18 125.0
188 186 -125.0
188 187 125.0
0 189 -875.0
1 189 850.0
2 189 -750.0
3 189 -2000.0
4 189 250.0
5 189 500.0
6 189 750.0
7 189 1000.0
8 189 -500.0
9 189 -150.0
10 189 -500.0
11 189 125.0
12 189 125.0
13 189 125.0
14 189 -3125.0
15 189 1475.0
16 189 -1125.0
17 189 -1250.0
18 189 -2875.0
19 189 375.0
20 189 1000.0
21 189 1625.0
22 189 2250.0
23 189 2875.0
24 189 -1625.0
25 189 2225.0
26 189 -1750.0
27 189 -1625.0
28 189 -3625.0
29 189 -2375.0
30 189 500.0
31 189 1625.0
32 189 2750.0
33 189 3875.0
34 189 5000.0
35 189 6125.0
36 189 1475.0
37 189 -1500.0
38 189 -1125.0
39 189 -1125.0
40 189 375.0
41 189 1000.0
42 189 1625.0
43 189 2250.0
44 189 2875.0
45 189 -625.0
46 189 350.0
47 189 125.0
48 189 125.0
49 189 125.0
50 189 -1750.0
51 189 350.0
52 189 -500.0
53 189 125.0
54 189 125.0
55 189 125.0
56 189 500.5
57 189 125.0
58 189 125.0
59 189 125.0
60 189 -25.0
62 189 -125.0
63 189 -250.0
64 189 -25.0
66 189 -125.0
67 189 -25.0
69 189 -125.0
70 189 2225.0
71 189 500.0
72 189 1625.0
73 189 2750.0
74 189 3875.0
75 189 5000.0
76 189 6125.0
77 189 -275.0
79 189 -125.0
80 189 -375.0
81 189 -25.0
83 189 -125.0
84 189 500.5
85 189 125.0
86 189 125.0
87 189 125.0
88 189 850.0
89 189 250.0
90 189 500.0
91 189 750.0
92 189 1000.0
93 189 -25.0
95 189 -125.0
96 189 125.5
98 189 -125.0
99 189 -25.0
101 189 -125.0
102 189 -250.0
103 189 -25.0
105 189 -125.0
107 189 125.0
108 189 125.0
109 189 375.0
110 189 625.0
112 189 125.0
113 189 375.0
114 189 625.0
115 189 125.0
117 189 125.0
119 189 125.0
120 189 375.0
121 189 625.0
122 189 125.0
124 189 125.0
125 189 125.0
127 189 125.0
128 189 125.0
130 189 125.0
132 189 125.0
133 189 375.0
134 189 625.0
136 189 125.0
137 189 375.0
138 189 625.0
140 189 125.0
141 189 375.0
142 189 625.0
143 189 -250.0
144 189 -500.0
145 189 250.0
146 189 750.0
147 189 1250.0
148 189 1750.0
149 189 125.0
151 189 125.0
152 189 -250.0
153 189 -250.0
154 189 250.0
155 189 750.0
156 189 1250.0
157 189 1750.0
158 189 125.0
160 189 125.0
162 189 125.0
163 189 125.0
164 189 375.0
165 189 625.0
166 189 250.0
168 189 125.0
169 189 -250.0
170 189 250.0
171 189 750.0
172 189 1250.0
173 189 1750.0
175 189 125.0
176 189 125.0
178 189 125.0
180 189 125.0
182 189 125.0
183 189 125.0
185 189 125.0
186 189 125.0
188 189 125.0
