224 838
89 88 125.0
90 10 -375.0
90 14 -375.0
90 16 -375.0
90 48 -375.0
91 9 -375.0
91 14 125.0
91 16 125.0
91 48 125.0
91 90 -375.0
93 14 -125.0
93 16 -125.0
93 48 -125.0
93 90 125.0
93 91 -125.0
93 92 125.0
94 14 -250.0
94 16 -250.0
94 48 -250.0
94 90 250.0
94 91 -250.0
94 92 125.0
94 93 375.0
95 14 -375.0
95 16 -375.0
95 48 -375.0
95 90 375.0
95 91 -375.0
95 92 125.0
95 93 500.0
95 94 875.0
96 14 -500.0
96 16 -500.0
96 48 -500.0
96 90 500.0
96 91 -500.0
96 92 125.0
96 93 625.0
96 94 1125.0
96 95 1625.0
97 71 -375.0
98 71 125.0
98 97 -375.0
99 71 125.0
99 97 -375.0
99 98 125.0
101 71 -125.0
101 97 125.0
101 98 -125.0
101 99 -125.0
101 100 125.0
102 71 -250.0
102 97 250.0
102 98 -250.0
102 99 -250.0
102 100 125.0
102 101 375.0
103 71 -375.0
103 97 375.0
103 98 -375.0
103 99 -375.0
103 100 125.0
103 101 500.0
103 102 875.0
105 104 -375.0
106 30 125.0
106 38 125.0
106 42 125.0
106 62 125.0
106 104 125.0
106 105 -375.0
108 104 -125.0
108 105 125.0
108 106 -125.0
108 107 125.0
109 104 -250.0
109 105 250.0
109 106 -250.0
109 107 125.0
109 108 375.0
110 30 -375.0
110 38 -375.0
110 42 -375.0
110 62 -375.0
110 106 -375.0
112 30 -125.0
112 38 -125.0
112 42 -125.0
112 62 -125.0
112 106 -125.0
112 110 125.0
112 111 125.0
113 30 -250.0
113 38 -250.0
113 42 -250.0
113 62 -250.0
113 106 -250.0
113 110 250.0
113 111 125.0
113 112 375.0
114 30 -375.0
114 38 -375.0
114 42 -375.0
114 62 -375.0
114 106 -375.0
114 110 375.0
114 111 125.0
114 112 500.0
114 113 875.0
115 30 -500.0
115 38 -500.0
115 42 -500.0
115 62 -500.0
115 106 -500.0
115 110 500.0
115 111 125.0
115 112 625.0
115 113 1125.0
115 114 1625.0
116 30 -625.0
116 38 -625.0
116 42 -625.0
116 62 -625.0
116 106 -625.0
116 110 625.0
116 111 125.0
116 112 750.0
116 113 1375.0
116 114 2000.0
116 115 2625.0
117 76 -375.0
118 64 -375.0
118 65 -375.0
118 99 -375.0
118 117 -375.0
119 5 -375.0
119 117 125.0
119 118 -375.0
121 117 -125.0
121 118 125.0
121 119 -125.0
121 120 125.0
122 117 -250.0
122 118 250.0
122 119 -250.0
122 120 125.0
122 121 375.0
123 14 -375.0
123 30 -375.0
125 30 125.0
125 123 -125.0
125 124 125.0
126 104 -375.0
128 104 125.0
128 126 -125.0
128 127 125.0
129 10 -375.0
129 90 125.0
131 10 125.0
131 90 -125.0
131 129 -125.0
131 130 125.0
132 10 250.0
132 90 -250.0
132 129 -250.0
132 130 125.0
132 131 375.0
133 71 -375.0
134 71 -375.0
134 133 125.0
136 71 125.0
136 133 -125.0
136 134 -125.0
136 135 125.0
137 71 250.0
137 133 -250.0
137 134 -250.0
137 135 125.0
137 136 375.0
138 65 -375.0
138 118 125.0
139 64 -375.0
139 65 -375.0
139 118 250.0
139 138 125.0
141 65 125.0
141 118 -125.0
141 138 -125.0
141 139 -125.0
141 140 125.0
142 65 250.0
142 118 -250.0
142 138 -250.0
142 139 -250.0
142 140 125.0
142 141 375.0
143 65 375.0
143 118 -375.0
143 138 -375.0
143 139 -375.0
143 140 125.0
143 141 500.0
143 142 875.0
144 75 -375.0
144 87 125.0
145 75 -375.0
145 87 125.0
145 144 125.0
147 75 125.0
147 87 -125.0
147 144 -125.0
147 145 -125.0
147 146 125.0
148 75 250.0
148 87 -250.0
148 144 -250.0
148 145 -250.0
148 146 125.0
148 147 375.0
149 75 375.0
149 87 -375.0
149 144 -375.0
149 145 -375.0
149 146 125.0
149 147 500.0
149 148 875.0
150 46 -375.0
150 48 -375.0
152 48 125.0
152 150 -125.0
152 151 125.0
153 16 -375.0
155 16 125.0
155 153 -125.0
155 154 125.0
156 25 -375.0
158 25 125.0
158 156 -125.0
158 157 125.0
159 46 -375.0
159 150 125.0
161 46 125.0
161 150 -125.0
161 159 -125.0
161 160 125.0
162 46 250.0
162 150 -250.0
162 159 -250.0
162 160 125.0
162 161 375.0
163 99 -375.0
163 118 125.0
165 99 125.0
165 118 -125.0
165 163 -125.0
165 164 125.0
166 99 250.0
166 118 -250.0
166 163 -250.0
166 164 125.0
166 165 375.0
167 24 -375.0
167 42 -375.0
169 24 125.0
169 167 -125.0
169 168 125.0
170 0 -375.0
170 38 -375.0
172 38 125.0
172 170 -125.0
172 171 125.0
173 52 -375.0
175 52 125.0
175 173 -125.0
175 174 125.0
176 98 -375.0
177 98 -375.0
177 176 125.0
179 98 125.0
179 176 -125.0
179 177 -125.0
179 178 125.0
180 98 250.0
180 176 -250.0
180 177 -250.0
180 178 125.0
180 179 375.0
181 5 125.0
181 119 -375.0
183 5 -125.0
183 119 125.0
183 181 -125.0
183 182 125.0
184 5 -250.0
184 119 250.0
184 181 -250.0
184 182 125.0
184 183 375.0
185 64 -375.0
185 118 125.0
185 139 125.0
187 64 125.0
187 118 -125.0
187 139 -125.0
187 185 -125.0
187 186 125.0
188 64 250.0
188 118 -250.0
188 139 -250.0
188 185 -250.0
188 186 125.0
188 187 375.0
189 64 375.0
189 118 -375.0
189 139 -375.0
189 185 -375.0
189 186 125.0
189 187 500.0
189 188 875.0
191 14 125.0
191 123 -125.0
191 190 125.0
192 9 125.0
192 91 -375.0
194 9 -125.0
194 91 125.0
194 192 -125.0
194 193 125.0
195 9 -250.0
195 91 250.0
195 192 -250.0
195 193 125.0
195 194 375.0
196 8 -375.0
198 8 125.0
198 196 -125.0
198 197 125.0
199 42 -375.0
199 167 125.0
201 42 125.0
201 167 -125.0
201 199 -125.0
201 200 125.0
202 42 250.0
202 167 -250.0
202 199 -250.0
202 200 125.0
202 201 375.0
203 57 -375.0
205 57 125.0
205 203 -125.0
205 204 125.0
206 62 -375.0
208 62 125.0
208 206 -125.0
208 207 125.0
209 0 -375.0
209 170 125.0
211 0 125.0
211 170 -125.0
211 209 -125.0
211 210 125.0
212 0 250.0
212 170 -250.0
212 209 -250.0
212 210 125.0
212 211 375.0
213 106 -375.0
215 106 125.0
215 213 -125.0
215 214 125.0
216 76 125.0
216 117 -375.0
218 76 -125.0
218 117 125.0
218 216 -125.0
218 217 125.0
219 76 -250.0
219 117 250.0
219 216 -250.0
219 217 125.0
219 218 375.0
220 4 -375.0
222 4 125.0
222 220 -125.0
222 221 125.0
0 223 -875.0
1 223 -25.0
3 223 -125.0
4 223 -375.0
5 223 125.5
7 223 -125.0
8 223 -2375.0
9 223 500.5
10 223 -500.0
11 223 125.0
12 223 125.0
13 223 125.0
14 223 -3750.0
15 223 500.5
16 223 -3500.0
17 223 125.0
18 223 125.0
19 223 125.0
20 223 125.5
22 223 -125.0
23 223 850.0
24 223 -750.0
25 223 -2625.0
26 223 250.0
27 223 500.0
28 223 750.0
29 223 1000.0
30 223 -4250.0
31 223 500.5
32 223 125.0
33 223 125.0
34 223 125.0
35 223 125.5
37 223 -125.0
38 223 -1625.0
39 223 -25.0
41 223 -125.0
42 223 -1750.0
43 223 125.5
45 223 -125.0
46 223 -625.0
47 223 350.0
48 223 -1250.0
49 223 125.0
50 223 125.0
51 223 125.0
52 223 -250.0
53 223 125.5
55 223 -125.0
56 223 1000.5
57 223 -1500.0
58 223 250.0
59 223 500.0
60 223 750.0
61 223 1000.0
62 223 -2375.0
63 223 1475.0
64 223 -1125.0
65 223 -1125.0
66 223 375.0
67 223 1000.0
68 223 1625.0
69 223 2250.0
70 223 2875.0
71 223 -2875.0
72 223 125.5
74 223 -125.0
75 223 -375.0
76 223 -25.0
78 223 -125.0
79 223 3250.5
80 223 625.0
81 223 2375.0
82 223 4125.0
83 223 5875.0
84 223 7625.0
85 223 9375.0
86 223 11125.0
87 223 -124.5
89 223 -125.0
90 223 1625.5
91 223 -1125.0
92 223 375.0
93 223 1000.0
94 223 1625.0
95 223 2250.0
96 223 2875.0
97 223 1000.5
98 223 -750.0
99 223 -750.0
100 223 250.0
101 223 500.0
102 223 750.0
103 223 1000.0
104 223 -375.0
105 223 500.5
106 223 -1750.0
107 223 125.0
108 223 125.0
109 223 125.0
110 223 2225.0
111 223 500.0
112 223 1625.0
113 223 2750.0
114 223 3875.0
115 223 5000.0
116 223 6125.0
117 223 -500.0
118 223 0.5
119 223 -500.0
120 223 125.0
121 223 125.0
122 223 125.0
123 223 250.0
125 223 125.0
126 223 125.0
128 223 125.0
130 223 125.0
131 223 375.0
132 223 625.0
135 223 125.0
136 223 375.0
137 223 625.0
138 223 -250.0
139 223 -500.0
140 223 250.0
141 223 750.0
142 223 1250.0
143 223 1750.0
144 223 -250.0
145 223 -250.0
146 223 250.0
147 223 750.0
148 223 1250.0
149 223 1750.0
150 223 125.0
152 223 125.0
153 223 125.0
155 223 125.0
156 223 125.0
158 223 125.0
160 223 125.0
161 223 375.0
162 223 625.0
164 223 125.0
165 223 375.0
166 223 625.0
167 223 125.0
169 223 125.0
170 223 125.0
172 223 125.0
173 223 125.0
175 223 125.0
178 223 125.0
179 223 375.0
180 223 625.0
182 223 125.0
183 223 375.0
184 223 625.0
185 223 -250.0
186 223 250.0
187 223 750.0
188 223 1250.0
189 223 1750.0
191 223 125.0
193 223 125.0
194 223 375.0
195 223 625.0
196 223 125.0
198 223 125.0
200 223 125.0
201 223 375.0
202 223 625.0
203 223 125.0
205 223 125.0
206 223 125.0
208 223 125.0
210 223 125.0
211 223 375.0
212 223 625.0
213 223 125.0
215 223 125.0
217 223 125.0
218 223 375.0
219 223 625.0
220 223 125.0
222 223 125.0
