659 2333
119 117 125.0
119 118 125.0
121 37 -125.0
121 115 -125.0
121 116 125.0
121 117 -125.0
121 118 -125.0
121 119 -125.0
121 120 125.0
122 37 -250.0
122 115 -250.0
122 116 250.0
122 117 -250.0
122 118 -250.0
122 119 -250.0
122 120 125.0
122 121 375.0
123 37 -375.0
123 115 -375.0
123 116 375.0
123 117 -375.0
123 118 -375.0
123 119 -375.0
123 120 125.0
123 121 500.0
123 122 875.0
124 37 -500.0
124 115 -500.0
124 116 500.0
124 117 -500.0
124 118 -500.0
124 119 -500.0
124 120 125.0
124 121 625.0
124 122 1125.0
124 123 1625.0
125 37 -625.0
125 115 -625.0
125 116 625.0
125 117 -625.0
125 118 -625.0
125 119 -625.0
125 120 125.0
125 121 750.0
125 122 1375.0
125 123 2000.0
125 124 2625.0
126 18 -375.0
127 18 125.0
127 60 125.0
127 126 -375.0
129 18 -125.0
129 126 125.0
129 127 -125.0
129 128 125.0
130 18 -250.0
130 126 250.0
130 127 -250.0
130 128 125.0
130 129 375.0
131 19 -375.0
132 131 -375.0
133 41 125.0
133 131 125.0
133 132 -375.0
135 131 -125.0
135 132 125.0
135 133 -125.0
135 134 125.0
136 131 -250.0
136 132 250.0
136 133 -250.0
136 134 125.0
136 135 375.0
138 137 -375.0
140 137 -125.0
140 138 125.0
140 139 125.0
141 81 -375.0
143 81 -125.0
143 141 125.0
143 142 125.0
144 0 -375.0
144 2 -375.0
144 53 -375.0
144 75 -375.0
145 0 125.0
145 67 -375.0
145 75 125.0
145 144 -375.0
146 0 125.0
146 30 -375.0
146 75 125.0
146 144 -375.0
146 145 125.0
148 0 -125.0
148 75 -125.0
148 144 125.0
148 145 -125.0
148 146 -125.0
148 147 125.0
149 0 -250.0
149 75 -250.0
149 144 250.0
149 145 -250.0
149 146 -250.0
149 147 125.0
149 148 375.0
150 0 -375.0
150 75 -375.0
150 144 375.0
150 145 -375.0
150 146 -375.0
150 147 125.0
150 148 500.0
150 149 875.0
151 0 -500.0
151 75 -500.0
151 144 500.0
151 145 -500.0
151 146 -500.0
151 147 125.0
151 148 625.0
151 149 1125.0
151 150 1625.0
152 115 125.0
153 115 -375.0
153 152 -375.0
155 115 -125.0
155 152 -125.0
155 153 125.0
155 154 125.0
156 115 -250.0
156 152 -250.0
156 153 250.0
156 154 125.0
156 155 375.0
158 157 -375.0
160 157 -125.0
160 158 125.0
160 159 125.0
161 107 -375.0
163 107 -125.0
163 161 125.0
163 162 125.0
165 164 -375.0
167 164 -125.0
167 165 125.0
167 166 125.0
168 47 -375.0
169 24 -375.0
169 47 125.0
169 168 -375.0
170 47 125.0
170 168 -375.0
170 169 125.0
172 47 -125.0
172 168 125.0
172 169 -125.0
172 170 -125.0
172 171 125.0
173 47 -250.0
173 168 250.0
173 169 -250.0
173 170 -250.0
173 171 125.0
173 172 375.0
174 47 -375.0
174 168 375.0
174 169 -375.0
174 170 -375.0
174 171 125.0
174 172 500.0
174 173 875.0
176 55 -375.0
176 175 -375.0
178 175 -125.0
178 176 125.0
178 177 125.0
180 179 -375.0
181 179 125.0
181 180 -375.0
183 179 -125.0
183 180 125.0
183 181 -125.0
183 182 125.0
184 179 -250.0
184 180 250.0
184 181 -250.0
184 182 125.0
184 183 375.0
186 185 -375.0
188 185 -125.0
188 186 125.0
188 187 125.0
189 15 -375.0
190 189 -375.0
191 15 -375.0
191 189 125.0
191 190 -375.0
193 189 -125.0
193 190 125.0
193 191 -125.0
193 192 125.0
194 189 -250.0
194 190 250.0
194 191 -250.0
194 192 125.0
194 193 375.0
195 70 125.0
196 70 -375.0
196 164 -375.0
196 195 -375.0
198 70 -125.0
198 195 -125.0
198 196 125.0
198 197 125.0
199 70 -250.0
199 195 -250.0
199 196 250.0
199 197 125.0
199 198 375.0
200 168 -375.0
201 200 -375.0
203 200 -125.0
203 201 125.0
203 202 125.0
205 14 -375.0
205 204 -375.0
207 204 -125.0
207 205 125.0
207 206 125.0
208 95 -375.0
209 95 125.0
209 208 -375.0
210 95 125.0
210 208 -375.0
210 209 125.0
212 95 -125.0
212 208 125.0
212 209 -125.0
212 210 -125.0
212 211 125.0
213 95 -250.0
213 208 250.0
213 209 -250.0
213 210 -250.0
213 211 125.0
213 212 375.0
214 95 -375.0
214 208 375.0
214 209 -375.0
214 210 -375.0
214 211 125.0
214 212 500.0
214 213 875.0
215 208 -375.0
216 215 -375.0
217 215 125.0
217 216 -375.0
218 215 125.0
218 216 -375.0
218 217 125.0
220 215 -125.0
220 216 125.0
220 217 -125.0
220 218 -125.0
220 219 125.0
221 215 -250.0
221 216 250.0
221 217 -250.0
221 218 -250.0
221 219 125.0
221 220 375.0
222 215 -375.0
222 216 375.0
222 217 -375.0
222 218 -375.0
222 219 125.0
222 220 500.0
222 221 875.0
223 96 -375.0
223 103 -375.0
223 210 -375.0
225 210 -125.0
225 223 125.0
225 224 125.0
226 209 -375.0
227 209 125.0
227 226 -375.0
229 209 -125.0
229 226 125.0
229 227 -125.0
229 228 125.0
230 209 -250.0
230 226 250.0
230 227 -250.0
230 228 125.0
230 229 375.0
231 217 -375.0
232 23 125.0
232 217 125.0
232 231 -375.0
234 217 -125.0
234 231 125.0
234 232 -125.0
234 233 125.0
235 217 -250.0
235 231 250.0
235 232 -250.0
235 233 125.0
235 234 375.0
236 112 -375.0
237 236 -375.0
238 87 125.0
238 236 125.0
238 237 -375.0
240 236 -125.0
240 237 125.0
240 238 -125.0
240 239 125.0
241 236 -250.0
241 237 250.0
241 238 -250.0
241 239 125.0
241 240 375.0
242 141 -375.0
243 242 -375.0
245 242 -125.0
245 243 125.0
245 244 125.0
247 246 -375.0
249 246 -125.0
249 247 125.0
249 248 125.0
250 25 125.0
250 92 -375.0
250 93 125.0
251 25 -375.0
251 93 -375.0
251 250 -375.0
252 25 125.0
252 93 125.0
252 186 -375.0
252 250 125.0
252 251 -375.0
254 25 -125.0
254 93 -125.0
254 250 -125.0
254 251 125.0
254 252 -125.0
254 253 125.0
255 25 -250.0
255 93 -250.0
255 250 -250.0
255 251 250.0
255 252 -250.0
255 253 125.0
255 254 375.0
256 25 -375.0
256 93 -375.0
256 250 -375.0
256 251 375.0
256 252 -375.0
256 253 125.0
256 254 500.0
256 255 875.0
257 25 -500.0
257 93 -500.0
257 250 -500.0
257 251 500.0
257 252 -500.0
257 253 125.0
257 254 625.0
257 255 1125.0
257 256 1625.0
258 247 -375.0
259 195 -375.0
259 258 -375.0
261 258 -125.0
261 259 125.0
261 260 125.0
262 70 -375.0
264 70 -125.0
264 262 125.0
264 263 125.0
265 138 -375.0
266 265 -375.0
268 265 -125.0
268 266 125.0
268 267 125.0
269 246 -375.0
271 246 -125.0
271 269 125.0
271 270 125.0
272 218 -375.0
273 218 125.0
273 223 -375.0
273 272 -375.0
275 218 -125.0
275 272 125.0
275 273 -125.0
275 274 125.0
276 218 -250.0
276 272 250.0
276 273 -250.0
276 274 125.0
276 275 375.0
277 119 -375.0
277 179 -375.0
277 181 -375.0
279 179 -125.0
279 277 125.0
279 278 125.0
281 33 -375.0
281 280 -375.0
283 280 -125.0
283 281 125.0
283 282 125.0
284 34 -375.0
285 284 -375.0
287 284 -125.0
287 285 125.0
287 286 125.0
288 10 -375.0
288 85 -375.0
288 152 -375.0
290 10 -125.0
290 85 -125.0
290 288 125.0
290 289 125.0
291 10 -250.0
291 85 -250.0
291 288 250.0
291 289 125.0
291 290 375.0
292 41 -375.0
292 118 -375.0
292 133 -375.0
292 170 -375.0
293 1 -375.0
293 41 125.0
293 133 125.0
293 292 -375.0
295 41 -125.0
295 133 -125.0
295 292 125.0
295 293 -125.0
295 294 125.0
296 41 -250.0
296 133 -250.0
296 292 250.0
296 293 -250.0
296 294 125.0
296 295 375.0
297 41 -375.0
297 133 -375.0
297 292 375.0
297 293 -375.0
297 294 125.0
297 295 500.0
297 296 875.0
298 116 -375.0
299 49 -375.0
299 91 -375.0
299 298 -375.0
300 168 -375.0
300 298 125.0
300 299 -375.0
301 298 125.0
301 299 -375.0
301 300 125.0
303 298 -125.0
303 299 125.0
303 300 -125.0
303 301 -125.0
303 302 125.0
304 298 -250.0
304 299 250.0
304 300 -250.0
304 301 -250.0
304 302 125.0
304 303 375.0
305 298 -375.0
305 299 375.0
305 300 -375.0
305 301 -375.0
305 302 125.0
305 303 500.0
305 304 875.0
307 204 -375.0
307 306 -375.0
309 306 -125.0
309 307 125.0
309 308 125.0
310 23 -375.0
310 232 -375.0
311 23 125.0
311 232 125.0
311 272 -375.0
311 310 -375.0
313 23 -125.0
313 232 -125.0
313 310 125.0
313 311 -125.0
313 312 125.0
314 23 -250.0
314 232 -250.0
314 310 250.0
314 311 -250.0
314 312 125.0
314 313 375.0
315 23 -375.0
315 232 -375.0
315 310 375.0
315 311 -375.0
315 312 125.0
315 313 500.0
315 314 875.0
316 227 -375.0
317 223 -375.0
317 227 125.0
317 316 -375.0
319 227 -125.0
319 316 125.0
319 317 -125.0
319 318 125.0
320 227 -250.0
320 316 250.0
320 317 -250.0
320 318 125.0
320 319 375.0
321 60 -375.0
321 127 -375.0
322 60 125.0
322 74 -375.0
322 127 125.0
322 321 -375.0
324 60 -125.0
324 127 -125.0
324 321 125.0
324 322 -125.0
324 323 125.0
325 60 -250.0
325 127 -250.0
325 321 250.0
325 322 -250.0
325 323 125.0
325 324 375.0
326 60 -375.0
326 127 -375.0
326 321 375.0
326 322 -375.0
326 323 125.0
326 324 500.0
326 325 875.0
327 87 -375.0
327 238 -375.0
329 87 -125.0
329 238 -125.0
329 327 125.0
329 328 125.0
330 87 -250.0
330 238 -250.0
330 327 250.0
330 328 125.0
330 329 375.0
332 331 -375.0
334 331 -125.0
334 332 125.0
334 333 125.0
335 190 -375.0
336 111 -375.0
336 335 -375.0
338 335 -125.0
338 336 125.0
338 337 125.0
339 157 -375.0
339 306 -375.0
340 157 125.0
340 339 -375.0
342 157 -125.0
342 339 125.0
342 340 -125.0
342 341 125.0
343 157 -250.0
343 339 250.0
343 340 -250.0
343 341 125.0
343 342 375.0
344 3 -375.0
344 4 -375.0
344 23 -375.0
344 25 -375.0
344 41 -375.0
344 47 -375.0
344 133 -375.0
346 3 125.0
346 344 -125.0
346 345 125.0
347 30 125.0
347 62 -375.0
347 223 125.0
347 273 -375.0
349 30 -125.0
349 62 125.0
349 347 -125.0
349 348 125.0
350 30 -250.0
350 62 250.0
350 347 -250.0
350 348 125.0
350 349 375.0
351 67 125.0
351 85 -375.0
351 145 -375.0
351 280 -375.0
353 67 -125.0
353 145 125.0
353 351 -125.0
353 352 125.0
354 67 -250.0
354 145 250.0
354 351 -250.0
354 352 125.0
354 353 375.0
355 70 -375.0
357 70 125.0
357 355 -125.0
357 356 125.0
358 15 125.0
358 189 -375.0
360 15 -125.0
360 189 125.0
360 358 -125.0
360 359 125.0
361 15 -250.0
361 189 250.0
361 358 -250.0
361 359 125.0
361 360 375.0
362 29 -375.0
362 34 125.0
362 60 -375.0
362 81 -375.0
362 179 -375.0
362 210 -375.0
362 218 -375.0
362 284 -375.0
364 34 -125.0
364 284 125.0
364 362 -125.0
364 363 125.0
365 34 -250.0
365 284 250.0
365 362 -250.0
365 363 125.0
365 364 375.0
366 37 -375.0
366 93 -375.0
368 93 125.0
368 366 -125.0
368 367 125.0
369 138 125.0
369 265 -375.0
371 138 -125.0
371 265 125.0
371 369 -125.0
371 370 125.0
372 138 -250.0
372 265 250.0
372 369 -250.0
372 370 125.0
372 371 375.0
373 76 -375.0
375 76 125.0
375 373 -125.0
375 374 125.0
377 60 125.0
377 362 -125.0
377 376 125.0
378 92 125.0
378 117 -375.0
380 92 -125.0
380 117 125.0
380 378 -125.0
380 379 125.0
381 92 -250.0
381 117 250.0
381 378 -250.0
381 379 125.0
381 380 375.0
382 181 -375.0
382 277 125.0
383 181 -375.0
383 277 125.0
383 382 125.0
385 181 125.0
385 277 -125.0
385 382 -125.0
385 383 -125.0
385 384 125.0
386 181 250.0
386 277 -250.0
386 382 -250.0
386 383 -250.0
386 384 125.0
386 385 375.0
387 181 375.0
387 277 -375.0
387 382 -375.0
387 383 -375.0
387 384 125.0
387 385 500.0
387 386 875.0
389 81 125.0
389 362 -125.0
389 388 125.0
391 85 125.0
391 351 -125.0
391 390 125.0
392 115 -375.0
394 115 125.0
394 392 -125.0
394 393 125.0
395 195 -375.0
395 259 125.0
397 195 125.0
397 259 -125.0
397 395 -125.0
397 396 125.0
398 195 250.0
398 259 -250.0
398 395 -250.0
398 396 125.0
398 397 375.0
399 18 -375.0
399 39 -375.0
399 49 -375.0
399 53 -375.0
399 92 125.0
399 116 125.0
399 144 125.0
399 232 -375.0
399 250 -375.0
399 299 125.0
400 18 -375.0
400 232 -375.0
400 399 250.0
402 232 125.0
402 399 -125.0
402 400 -125.0
402 401 125.0
403 232 250.0
403 399 -250.0
403 400 -250.0
403 401 125.0
403 402 375.0
404 137 -375.0
406 137 125.0
406 404 -125.0
406 405 125.0
407 272 125.0
407 311 -375.0
409 272 -125.0
409 311 125.0
409 407 -125.0
409 408 125.0
410 272 -250.0
410 311 250.0
410 407 -250.0
410 408 125.0
410 409 375.0
411 227 -375.0
412 227 -375.0
412 411 125.0
414 227 125.0
414 411 -125.0
414 412 -125.0
414 413 125.0
415 227 250.0
415 411 -250.0
415 412 -250.0
415 413 125.0
415 414 375.0
416 24 125.0
416 94 -375.0
416 118 -375.0
416 168 125.0
416 292 125.0
416 300 -375.0
418 118 125.0
418 292 -125.0
418 416 -125.0
418 417 125.0
419 118 250.0
419 292 -250.0
419 416 -250.0
419 417 125.0
419 418 375.0
421 92 -125.0
421 250 125.0
421 399 -125.0
421 420 125.0
422 92 -250.0
422 250 250.0
422 399 -250.0
422 420 125.0
422 421 375.0
423 74 125.0
423 208 125.0
423 215 -375.0
423 322 -375.0
425 74 -125.0
425 322 125.0
425 423 -125.0
425 424 125.0
426 74 -250.0
426 322 250.0
426 423 -250.0
426 424 125.0
426 425 375.0
427 55 -375.0
427 176 125.0
427 186 125.0
427 252 -375.0
429 55 125.0
429 176 -125.0
429 427 -125.0
429 428 125.0
430 55 250.0
430 176 -250.0
430 427 -250.0
430 428 125.0
430 429 375.0
431 112 125.0
431 236 -375.0
433 112 -125.0
433 236 125.0
433 431 -125.0
433 432 125.0
434 112 -250.0
434 236 250.0
434 431 -250.0
434 432 125.0
434 433 375.0
435 33 -375.0
435 95 -375.0
435 217 -375.0
435 281 125.0
437 33 125.0
437 281 -125.0
437 435 -125.0
437 436 125.0
438 33 250.0
438 281 -250.0
438 435 -250.0
438 436 125.0
438 437 375.0
439 39 -375.0
439 116 125.0
439 399 125.0
441 39 125.0
441 116 -125.0
441 399 -125.0
441 439 -125.0
441 440 125.0
442 39 250.0
442 116 -250.0
442 399 -250.0
442 439 -250.0
442 440 125.0
442 441 375.0
443 39 375.0
443 116 -375.0
443 399 -375.0
443 439 -375.0
443 440 125.0
443 441 500.0
443 442 875.0
444 116 125.0
444 298 -375.0
446 116 -125.0
446 298 125.0
446 444 -125.0
446 445 125.0
447 116 -250.0
447 298 250.0
447 444 -250.0
447 445 125.0
447 446 375.0
448 119 -375.0
448 141 125.0
448 242 -375.0
448 277 125.0
448 301 -375.0
450 119 125.0
450 277 -125.0
450 448 -125.0
450 449 125.0
451 119 250.0
451 277 -250.0
451 448 -250.0
451 449 125.0
451 450 375.0
452 331 -375.0
454 331 125.0
454 452 -125.0
454 453 125.0
456 4 125.0
456 344 -125.0
456 455 125.0
458 95 125.0
458 435 -125.0
458 457 125.0
459 175 -375.0
459 185 -375.0
461 185 125.0
461 459 -125.0
461 460 125.0
462 75 -375.0
462 127 -375.0
464 75 125.0
464 462 -125.0
464 463 125.0
466 208 -125.0
466 215 125.0
466 423 -125.0
466 465 125.0
467 208 -250.0
467 215 250.0
467 423 -250.0
467 465 125.0
467 466 375.0
468 157 -375.0
469 157 -375.0
469 468 125.0
471 157 125.0
471 468 -125.0
471 469 -125.0
471 470 125.0
472 157 250.0
472 468 -250.0
472 469 -250.0
472 470 125.0
472 471 375.0
473 23 -375.0
473 133 -375.0
473 344 250.0
475 23 125.0
475 344 -125.0
475 473 -125.0
475 474 125.0
476 23 250.0
476 344 -250.0
476 473 -250.0
476 474 125.0
476 475 375.0
477 87 -375.0
479 87 125.0
479 477 -125.0
479 478 125.0
481 223 -125.0
481 273 125.0
481 347 -125.0
481 480 125.0
482 223 -250.0
482 273 250.0
482 347 -250.0
482 480 125.0
482 481 375.0
483 204 -375.0
483 307 125.0
485 204 125.0
485 307 -125.0
485 483 -125.0
485 484 125.0
486 204 250.0
486 307 -250.0
486 483 -250.0
486 484 125.0
486 485 375.0
487 306 -375.0
487 339 125.0
489 306 125.0
489 339 -125.0
489 487 -125.0
489 488 125.0
490 306 250.0
490 339 -250.0
490 487 -250.0
490 488 125.0
490 489 375.0
492 141 -125.0
492 242 125.0
492 448 -125.0
492 491 125.0
493 141 -250.0
493 242 250.0
493 448 -250.0
493 491 125.0
493 492 375.0
494 223 125.0
494 317 -375.0
496 223 -125.0
496 317 125.0
496 494 -125.0
496 495 125.0
497 223 -250.0
497 317 250.0
497 494 -250.0
497 495 125.0
497 496 375.0
498 246 -375.0
500 246 125.0
500 498 -125.0
500 499 125.0
501 1 125.0
501 293 -375.0
503 1 -125.0
503 293 125.0
503 501 -125.0
503 502 125.0
504 1 -250.0
504 293 250.0
504 501 -250.0
504 502 125.0
504 503 375.0
505 190 125.0
505 335 -375.0
507 190 -125.0
507 335 125.0
507 505 -125.0
507 506 125.0
508 190 -250.0
508 335 250.0
508 505 -250.0
508 506 125.0
508 507 375.0
509 164 -375.0
509 196 125.0
510 164 -375.0
510 196 125.0
510 509 125.0
512 164 125.0
512 196 -125.0
512 509 -125.0
512 510 -125.0
512 511 125.0
513 164 250.0
513 196 -250.0
513 509 -250.0
513 510 -250.0
513 511 125.0
513 512 375.0
514 164 375.0
514 196 -375.0
514 509 -375.0
514 510 -375.0
514 511 125.0
514 512 500.0
514 513 875.0
515 0 -375.0
515 10 -375.0
517 0 125.0
517 515 -125.0
517 516 125.0
518 19 125.0
518 40 -375.0
518 54 125.0
518 131 -375.0
520 19 -125.0
520 131 125.0
520 518 -125.0
520 519 125.0
521 19 -250.0
521 131 250.0
521 518 -250.0
521 519 125.0
521 520 375.0
522 217 -375.0
522 435 125.0
524 217 125.0
524 435 -125.0
524 522 -125.0
524 523 125.0
525 217 250.0
525 435 -250.0
525 522 -250.0
525 523 125.0
525 524 375.0
527 179 125.0
527 362 -125.0
527 526 125.0
528 30 125.0
528 96 -375.0
528 146 -375.0
528 223 125.0
530 96 125.0
530 223 -125.0
530 528 -125.0
530 529 125.0
531 96 250.0
531 223 -250.0
531 528 -250.0
531 529 125.0
531 530 375.0
533 186 -125.0
533 252 125.0
533 427 -125.0
533 532 125.0
534 186 -250.0
534 252 250.0
534 427 -250.0
534 532 125.0
534 533 375.0
535 2 -375.0
535 144 125.0
537 2 125.0
537 144 -125.0
537 535 -125.0
537 536 125.0
538 2 250.0
538 144 -250.0
538 535 -250.0
538 536 125.0
538 537 375.0
539 168 125.0
539 170 -375.0
539 200 -375.0
539 292 125.0
541 170 125.0
541 292 -125.0
541 539 -125.0
541 540 125.0
542 170 250.0
542 292 -250.0
542 539 -250.0
542 540 125.0
542 541 375.0
543 340 -375.0
544 340 -375.0
544 543 125.0
545 340 -375.0
545 543 125.0
545 544 125.0
547 340 125.0
547 543 -125.0
547 544 -125.0
547 545 -125.0
547 546 125.0
548 340 250.0
548 543 -250.0
548 544 -250.0
548 545 -250.0
548 546 125.0
548 547 375.0
549 340 375.0
549 543 -375.0
549 544 -375.0
549 545 -375.0
549 546 125.0
549 547 500.0
549 548 875.0
551 133 125.0
551 344 -125.0
551 473 -125.0
551 550 125.0
552 133 250.0
552 344 -250.0
552 473 -250.0
552 550 125.0
552 551 375.0
553 127 -375.0
553 462 125.0
555 127 125.0
555 462 -125.0
555 553 -125.0
555 554 125.0
556 127 250.0
556 462 -250.0
556 553 -250.0
556 554 125.0
556 555 375.0
557 107 -375.0
559 107 125.0
559 557 -125.0
559 558 125.0
560 24 125.0
560 94 -375.0
560 168 125.0
560 300 -375.0
560 416 250.0
562 24 -125.0
562 94 125.0
562 416 -125.0
562 560 -125.0
562 561 125.0
563 24 -250.0
563 94 250.0
563 416 -250.0
563 560 -250.0
563 561 125.0
563 562 375.0
564 24 -375.0
564 94 375.0
564 416 -375.0
564 560 -375.0
564 561 125.0
564 562 500.0
564 563 875.0
565 238 -375.0
567 238 125.0
567 565 -125.0
567 566 125.0
568 103 -375.0
568 223 125.0
569 103 -375.0
569 223 125.0
569 568 125.0
571 103 125.0
571 223 -125.0
571 568 -125.0
571 569 -125.0
571 570 125.0
572 103 250.0
572 223 -250.0
572 568 -250.0
572 569 -250.0
572 570 125.0
572 571 375.0
573 103 375.0
573 223 -375.0
573 568 -375.0
573 569 -375.0
573 570 125.0
573 571 500.0
573 572 875.0
574 111 -375.0
574 336 125.0
576 111 125.0
576 336 -125.0
576 574 -125.0
576 575 125.0
577 111 250.0
577 336 -250.0
577 574 -250.0
577 575 125.0
577 576 375.0
579 301 125.0
579 448 -125.0
579 578 125.0
581 18 125.0
581 399 -125.0
581 400 -125.0
581 580 125.0
582 18 250.0
582 399 -250.0
582 400 -250.0
582 580 125.0
582 581 375.0
584 40 125.0
584 54 -125.0
584 518 -125.0
584 583 125.0
585 40 250.0
585 54 -250.0
585 518 -250.0
585 583 125.0
585 584 375.0
586 24 125.0
586 169 -375.0
588 24 -125.0
588 169 125.0
588 586 -125.0
588 587 125.0
589 24 -250.0
589 169 250.0
589 586 -250.0
589 587 125.0
589 588 375.0
590 30 125.0
590 146 -375.0
590 528 125.0
592 30 -125.0
592 146 125.0
592 528 -125.0
592 590 -125.0
592 591 125.0
593 30 -250.0
593 146 250.0
593 528 -250.0
593 590 -250.0
593 591 125.0
593 592 375.0
594 30 -375.0
594 146 375.0
594 528 -375.0
594 590 -375.0
594 591 125.0
594 592 500.0
594 593 875.0
595 152 -375.0
595 288 125.0
597 152 125.0
597 288 -125.0
597 595 -125.0
597 596 125.0
598 152 250.0
598 288 -250.0
598 595 -250.0
598 596 125.0
598 597 375.0
599 14 -375.0
599 205 125.0
601 14 125.0
601 205 -125.0
601 599 -125.0
601 600 125.0
602 14 250.0
602 205 -250.0
602 599 -250.0
602 600 125.0
602 601 375.0
603 15 125.0
603 191 -375.0
605 15 -125.0
605 191 125.0
605 603 -125.0
605 604 125.0
606 15 -250.0
606 191 250.0
